county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Zeeland Township, Precinct 4A",State Senate,,Kim S. Nagy,DEM,13,6,19
Ottawa,"Zeeland Township, Precinct 4A",State Senate,,Roger Victory,REP,156,66,222
Ottawa,"Zeeland Township, Precinct 4A",State Senate,,Jessica L. Fox,LIB,2,2,4
Ottawa,"Zeeland Township, Precinct 4A",State Senate,,Cast Votes:,,171,74,245
Ottawa,"Zeeland Township, Precinct 4A",State Senate,,Undervotes:,,2,0,2
Ottawa,"Zeeland Township, Precinct 4A",State Senate,,Overvotes:,,0,0,0
Ottawa,"Zeeland Township, Precinct 4A",State Senate,,Rejected write-in votes:,,0,0,0
Ottawa,"Zeeland Township, Precinct 4A",State Senate,,Unresolved write-in votes:,,0,0,0
Ottawa,"Zeeland Township, Precinct 4A",State House,,Todd Avery,DEM,10,5,15
Ottawa,"Zeeland Township, Precinct 4A",State House,,Bradley Slagh,REP,158,69,227
Ottawa,"Zeeland Township, Precinct 4A",State House,,Greg Parlmer II,LIB,3,0,3
Ottawa,"Zeeland Township, Precinct 4A",State House,,Cast Votes:,,171,74,245
Ottawa,"Zeeland Township, Precinct 4A",State House,,Undervotes:,,2,0,2
Ottawa,"Zeeland Township, Precinct 4A",State House,,Overvotes:,,0,0,0
Ottawa,"Zeeland Township, Precinct 4A",State House,,Rejected write-in votes:,,0,0,0
Ottawa,"Zeeland Township, Precinct 4A",State House,,Unresolved write-in votes:,,0,0,0
