county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Chester Township, Precinct 1D",Secretary of State,,Jocelyn Benson,DEM,107,0,107
Ottawa,"Chester Township, Precinct 1D",Secretary of State,,Kristina Elaine Karamo,REP,199,0,199
Ottawa,"Chester Township, Precinct 1D",Secretary of State,,Gregory Scott Stempfle,LIB,4,0,4
Ottawa,"Chester Township, Precinct 1D",Secretary of State,,Christine C. Schwartz,UST,1,0,1
Ottawa,"Chester Township, Precinct 1D",Secretary of State,,Larry James Hutchinson Jr.,GRE,0,0,0
Ottawa,"Chester Township, Precinct 1D",Secretary of State,,Cast Votes,,311,0,311
Ottawa,"Chester Township, Precinct 1D",Secretary of State,,Undervotes,,3,0,3
Ottawa,"Chester Township, Precinct 1D",Secretary of State,,Overvotes,,1,0,1
Ottawa,"Chester Township, Precinct 1D",Secretary of State,,Rejected write-in votes,,0,0,0
Ottawa,"Chester Township, Precinct 1D",Secretary of State,,Unresolved write-in votes,,0,0,0
Ottawa,"Chester Township, Precinct 1D",Attorney General,,Dana Nessel,DEM,90,0,90
Ottawa,"Chester Township, Precinct 1D",Attorney General,,Matthew DePerno,REP,216,0,216
Ottawa,"Chester Township, Precinct 1D",Attorney General,,Joseph W. McHugh Jr.,LIB,4,0,4
Ottawa,"Chester Township, Precinct 1D",Attorney General,,Gerald T. Van Sickle,UST,3,0,3
Ottawa,"Chester Township, Precinct 1D",Attorney General,,Cast Votes,,313,0,313
Ottawa,"Chester Township, Precinct 1D",Attorney General,,Undervotes,,2,0,2
Ottawa,"Chester Township, Precinct 1D",Attorney General,,Overvotes,,0,0,0
Ottawa,"Chester Township, Precinct 1D",Attorney General,,Rejected write-in votes,,0,0,0
Ottawa,"Chester Township, Precinct 1D",Attorney General,,Unresolved write-in votes,,0,0,0
Ottawa,"Chester Township, Precinct 1D",U.S. House,2,Jerry Hilliard,DEM,85,0,85
Ottawa,"Chester Township, Precinct 1D",U.S. House,2,John Moolenaar,REP,218,0,218
Ottawa,"Chester Township, Precinct 1D",U.S. House,2,Nathan Hewer,LIB,3,0,3
Ottawa,"Chester Township, Precinct 1D",U.S. House,2,Cast Votes,,306,0,306
Ottawa,"Chester Township, Precinct 1D",U.S. House,2,Undervotes,,8,0,8
Ottawa,"Chester Township, Precinct 1D",U.S. House,2,Overvotes,,1,0,1
Ottawa,"Chester Township, Precinct 1D",U.S. House,2,Rejected write-in votes,,0,0,0
Ottawa,"Chester Township, Precinct 1D",U.S. House,2,Unresolved write-in votes,,0,0,0
