county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Georgetown Charter Township, Precinct 12",State Senate,31,Kim S. Nagy,DEM,225,245,470
Ottawa,"Georgetown Charter Township, Precinct 12",State Senate,31,Roger Victory,REP,851,415,1266
Ottawa,"Georgetown Charter Township, Precinct 12",State Senate,31,Jessica L. Fox,LIB,15,7,22
Ottawa,"Georgetown Charter Township, Precinct 12",State Senate,31,Cast Votes,,1091,667,1758
Ottawa,"Georgetown Charter Township, Precinct 12",State Senate,31,Undervotes,,19,9,28
Ottawa,"Georgetown Charter Township, Precinct 12",State Senate,31,Overvotes,,0,1,1
Ottawa,"Georgetown Charter Township, Precinct 12",State Senate,31,Rejected write-in votes,,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 12",State Senate,31,Unresolved write-in votes,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 12",State House,85,Todd Avery,DEM,234,248,482
Ottawa,"Georgetown Charter Township, Precinct 12",State House,85,Bradley Slagh,REP,830,410,1240
Ottawa,"Georgetown Charter Township, Precinct 12",State House,85,Greg Parlmer II,LIB,20,5,25
Ottawa,"Georgetown Charter Township, Precinct 12",State House,85,Cast Votes,,1084,663,1747
Ottawa,"Georgetown Charter Township, Precinct 12",State House,85,Undervotes,,26,14,40
Ottawa,"Georgetown Charter Township, Precinct 12",State House,85,Overvotes,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 12",State House,85,Rejected write-in votes,,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 12",State House,85,Unresolved write-in votes,,0,0,0
