county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Tallmadge Charter Township, Precinct 1C",Straight Party,,Democratic Party,DEM,6,21,27
Ottawa,"Tallmadge Charter Township, Precinct 1C",Straight Party,,Republican Party,REP,32,16,48
Ottawa,"Tallmadge Charter Township, Precinct 1C",Straight Party,,Libertarian Party,LIB,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1C",Straight Party,,U.S. Taxpayers Party,UST,1,0,1
Ottawa,"Tallmadge Charter Township, Precinct 1C",Straight Party,,Working Class Party,WC,1,0,1
Ottawa,"Tallmadge Charter Township, Precinct 1C",Straight Party,,Green Party,GRE,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1C",Straight Party,,Natural Law Party,NAL,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1C",Straight Party,,Cast Votes:,,40,37,77
Ottawa,"Tallmadge Charter Township, Precinct 1C",Straight Party,,Undervotes:,,27,13,40
Ottawa,"Tallmadge Charter Township, Precinct 1C",Straight Party,,Overvotes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1C",Straight Party,,Rejected write-in votes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1C",Straight Party,,Unresolved write-in votes:,,0,0,0
