county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Spring Lake Township, Precinct 6B",State Senate,31,Kim S. Nagy,DEM,2,2,4
Ottawa,"Spring Lake Township, Precinct 6B",State Senate,31,Roger Victory,REP,2,3,5
Ottawa,"Spring Lake Township, Precinct 6B",State Senate,31,Jessica L. Fox,LIB,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",State Senate,31,Cast Votes:,,4,5,9
Ottawa,"Spring Lake Township, Precinct 6B",State Senate,31,Undervotes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",State Senate,31,Overvotes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",State Senate,31,Rejected write-in votes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",State Senate,31,Unresolved write-in votes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",State House,88,Christine Baker,DEM,2,2,4
Ottawa,"Spring Lake Township, Precinct 6B",State House,88,Greg VanWoerkom,REP,2,3,5
Ottawa,"Spring Lake Township, Precinct 6B",State House,88,Marv Bolthouse,LIB,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",State House,88,Cast Votes:,,4,5,9
Ottawa,"Spring Lake Township, Precinct 6B",State House,88,Undervotes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",State House,88,Overvotes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",State House,88,Rejected write-in votes:,,0,0,0
Ottawa,"Spring Lake Township, Precinct 6B",State House,88,Unresolved write-in votes:,,0,0,0
