county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Gretchen Whitmer Garlin D. Gilchrist II,DEM,52,45,97
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Tudor M. Dixon Shane Hernandez,REP,67,37,104
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Mary Buzuma Brian Ellison,LIB,1,0,1
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Donna Brandenburg Mellissa Carone,UST,1,1,2
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Kevin Hogan Destiny Clayton,GRE,2,0,2
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Daryl M. Simpson Doug Dern,NAL,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Bob Scott (W),,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Ervin Joseph Lamie (W),,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Eugene Rosell Hunt Jr. (W),,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Evan S. Space (W),,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Joseph Irving (W),,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Joseph Michael Hunt (W),,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Justin Paul Blackburn (W),,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Michael David Kelley (W),,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Michael Ray Deck (W),,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Cast Votes:,,123,83,206
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Undervotes:,,0,1,1
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Overvotes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Rejected write-in votes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 1A",Governor,,Unresolved write-in votes:,,0,0,0
