county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Georgetown Charter Township, Precinct 3",Secretary of State,,Jocelyn Benson,DEM,307,292,599
Ottawa,"Georgetown Charter Township, Precinct 3",Secretary of State,,Kristina Elaine Karamo,REP,722,264,986
Ottawa,"Georgetown Charter Township, Precinct 3",Secretary of State,,Gregory Scott Stempfle,LIB,13,9,22
Ottawa,"Georgetown Charter Township, Precinct 3",Secretary of State,,Christine C. Schwartz,UST,4,0,4
Ottawa,"Georgetown Charter Township, Precinct 3",Secretary of State,,Larry James Hutchinson Jr.,GRE,4,4,8
Ottawa,"Georgetown Charter Township, Precinct 3",Secretary of State,,Cast Votes:,,1050,569,1619
Ottawa,"Georgetown Charter Township, Precinct 3",Secretary of State,,Undervotes:,,17,1,18
Ottawa,"Georgetown Charter Township, Precinct 3",Secretary of State,,Overvotes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 3",Secretary of State,,Rejected write-in votes:,,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 3",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 3",Attorney General,,Dana Nessel,DEM,276,267,543
Ottawa,"Georgetown Charter Township, Precinct 3",Attorney General,,Matthew DePerno,REP,741,284,1025
Ottawa,"Georgetown Charter Township, Precinct 3",Attorney General,,Joseph W. McHugh Jr.,LIB,23,7,30
Ottawa,"Georgetown Charter Township, Precinct 3",Attorney General,,Gerald T. Van Sickle,UST,5,0,5
Ottawa,"Georgetown Charter Township, Precinct 3",Attorney General,,Cast Votes:,,1045,558,1603
Ottawa,"Georgetown Charter Township, Precinct 3",Attorney General,,Undervotes:,,22,10,32
Ottawa,"Georgetown Charter Township, Precinct 3",Attorney General,,Overvotes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 3",Attorney General,,Rejected write-in votes:,,1,2,3
Ottawa,"Georgetown Charter Township, Precinct 3",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 3",U.S. House,4,Joseph Alfonso,DEM,223,221,444
Ottawa,"Georgetown Charter Township, Precinct 3",U.S. House,4,Bill Huizenga,REP,791,325,1116
Ottawa,"Georgetown Charter Township, Precinct 3",U.S. House,4,Lorence Wenke,LIB,10,9,19
Ottawa,"Georgetown Charter Township, Precinct 3",U.S. House,4,Curtis Michael Clark,UST,12,1,13
Ottawa,"Georgetown Charter Township, Precinct 3",U.S. House,4,Cast Votes:,,1036,556,1592
Ottawa,"Georgetown Charter Township, Precinct 3",U.S. House,4,Undervotes:,,28,13,41
Ottawa,"Georgetown Charter Township, Precinct 3",U.S. House,4,Overvotes:,,2,1,3
Ottawa,"Georgetown Charter Township, Precinct 3",U.S. House,4,Rejected write-in votes:,,2,0,2
Ottawa,"Georgetown Charter Township, Precinct 3",U.S. House,4,Unresolved write-in votes:,,0,0,0
