county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Holland, Ward 4, Precinct 8",Secretary of State,,Jocelyn Benson,DEM,383,363,746
Ottawa,"City of Holland, Ward 4, Precinct 8",Secretary of State,,Kristina Elaine Karamo,REP,413,188,601
Ottawa,"City of Holland, Ward 4, Precinct 8",Secretary of State,,Gregory Scott Stempfle,LIB,14,5,19
Ottawa,"City of Holland, Ward 4, Precinct 8",Secretary of State,,Christine C. Schwartz,UST,13,1,14
Ottawa,"City of Holland, Ward 4, Precinct 8",Secretary of State,,Larry James Hutchinson Jr.,GRE,6,2,8
Ottawa,"City of Holland, Ward 4, Precinct 8",Secretary of State,,Cast Votes:,,829,559,1388
Ottawa,"City of Holland, Ward 4, Precinct 8",Secretary of State,,Undervotes:,,11,4,15
Ottawa,"City of Holland, Ward 4, Precinct 8",Secretary of State,,Overvotes:,,0,1,1
Ottawa,"City of Holland, Ward 4, Precinct 8",Secretary of State,,Rejected write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Attorney General,,Dana Nessel,DEM,349,348,697
Ottawa,"City of Holland, Ward 4, Precinct 8",Attorney General,,Matthew DePerno,REP,438,195,633
Ottawa,"City of Holland, Ward 4, Precinct 8",Attorney General,,Joseph W. McHugh Jr.,LIB,23,5,28
Ottawa,"City of Holland, Ward 4, Precinct 8",Attorney General,,Gerald T. Van Sickle,UST,9,3,12
Ottawa,"City of Holland, Ward 4, Precinct 8",Attorney General,,Cast Votes:,,819,551,1370
Ottawa,"City of Holland, Ward 4, Precinct 8",Attorney General,,Undervotes:,,21,12,33
Ottawa,"City of Holland, Ward 4, Precinct 8",Attorney General,,Overvotes:,,0,1,1
Ottawa,"City of Holland, Ward 4, Precinct 8",Attorney General,,Rejected write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",U.S. House,4,Joseph Alfonso,DEM,310,315,625
Ottawa,"City of Holland, Ward 4, Precinct 8",U.S. House,4,Bill Huizenga,REP,491,231,722
Ottawa,"City of Holland, Ward 4, Precinct 8",U.S. House,4,Lorence Wenke,LIB,16,8,24
Ottawa,"City of Holland, Ward 4, Precinct 8",U.S. House,4,Curtis Michael Clark,UST,4,0,4
Ottawa,"City of Holland, Ward 4, Precinct 8",U.S. House,4,Cast Votes:,,821,554,1375
Ottawa,"City of Holland, Ward 4, Precinct 8",U.S. House,4,Undervotes:,,17,10,27
Ottawa,"City of Holland, Ward 4, Precinct 8",U.S. House,4,Overvotes:,,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",U.S. House,4,Rejected write-in votes:,,2,0,2
Ottawa,"City of Holland, Ward 4, Precinct 8",U.S. House,4,Unresolved write-in votes:,,0,0,0
