county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Gretchen Whitmer Garlin D. Gilchrist II,DEM,373,230,603
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Tudor M. Dixon Shane Hernandez,REP,211,58,269
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Mary Buzuma Brian Ellison,LIB,9,0,9
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Donna Brandenburg Mellissa Carone,UST,1,0,1
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Kevin Hogan Destiny Clayton,GRE,1,0,1
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Daryl M. Simpson Doug Dern,NAL,2,0,2
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Bob Scott (W),,0,0,0
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Ervin Joseph Lamie (W),,0,0,0
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Eugene Rosell Hunt Jr. (W),,0,0,0
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Evan S. Space (W),,0,0,0
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Joseph Irving (W),,0,0,0
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Joseph Michael Hunt (W),,0,0,0
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Justin Paul Blackburn (W),,0,0,0
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Michael David Kelley (W),,0,0,0
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Michael Ray Deck (W),,0,0,0
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Cast Votes:,,597,288,885
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Undervotes:,,5,4,9
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Overvotes:,,0,0,0
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Rejected write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 6, Precinct 14",Governor,,Unresolved write-in votes:,,0,0,0
