county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Holland, Ward 1, Precinct 2",Straight Party,,Democratic Party,DEM,95,78,173
Ottawa,"City of Holland, Ward 1, Precinct 2",Straight Party,,Republican Party,REP,128,52,180
Ottawa,"City of Holland, Ward 1, Precinct 2",Straight Party,,Libertarian Party,LIB,3,1,4
Ottawa,"City of Holland, Ward 1, Precinct 2",Straight Party,,U.S. Taxpayers Party,UST,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",Straight Party,,Working Class Party,WC,1,0,1
Ottawa,"City of Holland, Ward 1, Precinct 2",Straight Party,,Green Party,GRE,2,0,2
Ottawa,"City of Holland, Ward 1, Precinct 2",Straight Party,,Natural Law Party,NAL,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",Straight Party,,Cast Votes:,,229,131,360
Ottawa,"City of Holland, Ward 1, Precinct 2",Straight Party,,Undervotes:,,187,90,277
Ottawa,"City of Holland, Ward 1, Precinct 2",Straight Party,,Overvotes:,,2,1,3
Ottawa,"City of Holland, Ward 1, Precinct 2",Straight Party,,Rejected write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",Straight Party,,Unresolved write-in votes:,,0,0,0
