county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Allendale Charter Township, Precinct 4",State Senate,30,David LaGrand,DEM,285,284,569
Ottawa,"Allendale Charter Township, Precinct 4",State Senate,30,Mark Huizenga,REP,618,271,889
Ottawa,"Allendale Charter Township, Precinct 4",State Senate,30,Theodore Petzold,LIB,19,7,26
Ottawa,"Allendale Charter Township, Precinct 4",State Senate,30,Cast Votes:,,922,562,1484
Ottawa,"Allendale Charter Township, Precinct 4",State Senate,30,Undervotes:,,15,13,28
Ottawa,"Allendale Charter Township, Precinct 4",State Senate,30,Overvotes:,,1,0,1
Ottawa,"Allendale Charter Township, Precinct 4",State Senate,30,Rejected write-in votes:,,2,0,2
Ottawa,"Allendale Charter Township, Precinct 4",State Senate,30,Unresolved write-in votes:,,0,0,0
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Sharon McConnon,DEM,275,280,555
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Luke Meerman,REP,637,267,904
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Cast Votes:,,912,547,1459
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Undervotes:,,28,28,56
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Overvotes:,,0,0,0
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Rejected write-in votes:,,0,0,0
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Unresolved write-in votes:,,0,0,0
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,,,,,
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Pamela Pugh,DEM,268,288,556
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Mitchell Robinson,DEM,246,268,514
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Tamara D. Carlone,REP,578,249,827
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Linda Lee Tarver,REP,553,241,794
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Donna Gundle-Krieg,LIB,30,9,39
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Bill Hall,LIB,25,6,31
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Ethan Hobson,UST,11,4,15
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Mary Anne Hering,WC,18,15,33
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Cast Votes:,,1729,1080,2809
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Undervotes:,,149,69,218
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Overvotes:,,1,0,1
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Rejected write-in votes:,,0,1,1
Ottawa,"Allendale Charter Township, Precinct 4",State House,89,Unresolved write-in votes:,,0,0,0
