county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Tallmadge Charter Township, Precinct 2A",State Senate,30,David LaGrand,DEM,104,183,287
Ottawa,"Tallmadge Charter Township, Precinct 2A",State Senate,30,Mark Huizenga,REP,483,315,798
Ottawa,"Tallmadge Charter Township, Precinct 2A",State Senate,30,Theodore Petzold,LIB,15,5,20
Ottawa,"Tallmadge Charter Township, Precinct 2A",State Senate,30,Cast Votes:,,602,503,1105
Ottawa,"Tallmadge Charter Township, Precinct 2A",State Senate,30,Undervotes:,,8,6,14
Ottawa,"Tallmadge Charter Township, Precinct 2A",State Senate,30,Overvotes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 2A",State Senate,30,Rejected write-in votes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 2A",State Senate,30,Unresolved write-in votes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Sharon McConnon,DEM,99,172,271
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Luke Meerman,REP,491,323,814
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Cast Votes:,,590,495,1085
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Undervotes:,,19,14,33
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Overvotes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Rejected write-in votes:,,1,0,1
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Unresolved write-in votes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,,,,,
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Pamela Pugh,DEM,108,177,285
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Mitchell Robinson,DEM,101,174,275
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Tamara D. Carlone,REP,442,288,730
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Linda Lee Tarver,REP,440,288,728
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Donna Gundle-Krieg,LIB,15,3,18
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Bill Hall,LIB,16,5,21
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Ethan Hobson,UST,5,3,8
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Mary Anne Hering,WC,9,4,13
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Cast Votes:,,1136,942,2078
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Undervotes:,,83,76,159
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Overvotes:,,0,0,0
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Rejected write-in votes:,,1,0,1
Ottawa,"Tallmadge Charter Township, Precinct 2A",State House,89,Unresolved write-in votes:,,0,0,0
