county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Park Township, Precinct 5",State Senate,31,Kim S. Nagy,DEM,293,416,709
Ottawa,"Park Township, Precinct 5",State Senate,31,Roger Victory,REP,625,317,942
Ottawa,"Park Township, Precinct 5",State Senate,31,Jessica L. Fox,LIB,35,8,43
Ottawa,"Park Township, Precinct 5",State Senate,31,Cast Votes:,,953,741,1694
Ottawa,"Park Township, Precinct 5",State Senate,31,Undervotes:,,25,23,48
Ottawa,"Park Township, Precinct 5",State Senate,31,Overvotes:,,0,0,0
Ottawa,"Park Township, Precinct 5",State Senate,31,Rejected write-in votes:,,0,1,1
Ottawa,"Park Township, Precinct 5",State Senate,31,Unresolved write-in votes:,,0,0,0
Ottawa,"Park Township, Precinct 5",State House,86,Larry D. Jackson,DEM,304,398,702
Ottawa,"Park Township, Precinct 5",State House,86,Nancy De Boer,REP,647,344,991
Ottawa,"Park Township, Precinct 5",State House,86,Cast Votes:,,951,742,1693
Ottawa,"Park Township, Precinct 5",State House,86,Undervotes:,,25,22,47
Ottawa,"Park Township, Precinct 5",State House,86,Overvotes:,,0,0,0
Ottawa,"Park Township, Precinct 5",State House,86,Rejected write-in votes:,,2,1,3
Ottawa,"Park Township, Precinct 5",State House,86,Unresolved write-in votes:,,0,0,0
Ottawa,"Park Township, Precinct 5",State House,86,,,,,
Ottawa,"Park Township, Precinct 5",State House,86,Pamela Pugh,DEM,303,408,711
Ottawa,"Park Township, Precinct 5",State House,86,Mitchell Robinson,DEM,290,389,679
Ottawa,"Park Township, Precinct 5",State House,86,Tamara D. Carlone,REP,594,300,894
Ottawa,"Park Township, Precinct 5",State House,86,Linda Lee Tarver,REP,578,297,875
Ottawa,"Park Township, Precinct 5",State House,86,Donna Gundle-Krieg,LIB,27,9,36
Ottawa,"Park Township, Precinct 5",State House,86,Bill Hall,LIB,26,9,35
Ottawa,"Park Township, Precinct 5",State House,86,Ethan Hobson,UST,11,1,12
Ottawa,"Park Township, Precinct 5",State House,86,Mary Anne Hering,WC,18,13,31
Ottawa,"Park Township, Precinct 5",State House,86,Cast Votes:,,1847,1426,3273
Ottawa,"Park Township, Precinct 5",State House,86,Undervotes:,,109,102,211
Ottawa,"Park Township, Precinct 5",State House,86,Overvotes:,,0,1,1
Ottawa,"Park Township, Precinct 5",State House,86,Rejected write-in votes:,,0,0,0
Ottawa,"Park Township, Precinct 5",State House,86,Unresolved write-in votes:,,0,0,0
