county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Blendon Township, Precinct 3A",State Senate,31,Kim S. Nagy,DEM,128,100,228
Ottawa,"Blendon Township, Precinct 3A",State Senate,31,Roger Victory,REP,789,348,1137
Ottawa,"Blendon Township, Precinct 3A",State Senate,31,Jessica L. Fox,LIB,11,7,18
Ottawa,"Blendon Township, Precinct 3A",State Senate,31,Cast Votes:,,928,455,1383
Ottawa,"Blendon Township, Precinct 3A",State Senate,31,Undervotes:,,10,8,18
Ottawa,"Blendon Township, Precinct 3A",State Senate,31,Overvotes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3A",State Senate,31,Rejected write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3A",State Senate,31,Unresolved write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3A",State House,89,Sharon McConnon,DEM,123,102,225
Ottawa,"Blendon Township, Precinct 3A",State House,89,Luke Meerman,REP,786,349,1135
Ottawa,"Blendon Township, Precinct 3A",State House,89,Cast Votes:,,909,451,1360
Ottawa,"Blendon Township, Precinct 3A",State House,89,Undervotes:,,28,12,40
Ottawa,"Blendon Township, Precinct 3A",State House,89,Overvotes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3A",State House,89,Rejected write-in votes:,,1,0,1
Ottawa,"Blendon Township, Precinct 3A",State House,89,Unresolved write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3A",State House,89,,,,,
Ottawa,"Blendon Township, Precinct 3A",State House,89,Pamela Pugh,DEM,119,103,222
Ottawa,"Blendon Township, Precinct 3A",State House,89,Mitchell Robinson,DEM,117,91,208
Ottawa,"Blendon Township, Precinct 3A",State House,89,Tamara D. Carlone,REP,736,335,1071
Ottawa,"Blendon Township, Precinct 3A",State House,89,Linda Lee Tarver,REP,741,328,1069
Ottawa,"Blendon Township, Precinct 3A",State House,89,Donna Gundle-Krieg,LIB,20,6,26
Ottawa,"Blendon Township, Precinct 3A",State House,89,Bill Hall,LIB,20,9,29
Ottawa,"Blendon Township, Precinct 3A",State House,89,Ethan Hobson,UST,6,3,9
Ottawa,"Blendon Township, Precinct 3A",State House,89,Mary Anne Hering,WC,14,6,20
Ottawa,"Blendon Township, Precinct 3A",State House,89,Cast Votes:,,1773,881,2654
Ottawa,"Blendon Township, Precinct 3A",State House,89,Undervotes:,,103,45,148
Ottawa,"Blendon Township, Precinct 3A",State House,89,Overvotes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3A",State House,89,Rejected write-in votes:,,0,0,0
Ottawa,"Blendon Township, Precinct 3A",State House,89,Unresolved write-in votes:,,0,0,0
