county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Georgetown Charter Township, Precinct 7",State Senate,31,Kim S. Nagy,DEM,296,254,550
Ottawa,"Georgetown Charter Township, Precinct 7",State Senate,31,Roger Victory,REP,1065,350,1415
Ottawa,"Georgetown Charter Township, Precinct 7",State Senate,31,Jessica L. Fox,LIB,23,5,28
Ottawa,"Georgetown Charter Township, Precinct 7",State Senate,31,Cast Votes:,,1384,609,1993
Ottawa,"Georgetown Charter Township, Precinct 7",State Senate,31,Undervotes:,,27,9,36
Ottawa,"Georgetown Charter Township, Precinct 7",State Senate,31,Overvotes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 7",State Senate,31,Rejected write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 7",State Senate,31,Unresolved write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 7",State House,85,Todd Avery,DEM,312,261,573
Ottawa,"Georgetown Charter Township, Precinct 7",State House,85,Bradley Slagh,REP,1042,334,1376
Ottawa,"Georgetown Charter Township, Precinct 7",State House,85,Greg Parlmer II,LIB,23,4,27
Ottawa,"Georgetown Charter Township, Precinct 7",State House,85,Cast Votes:,,1377,599,1976
Ottawa,"Georgetown Charter Township, Precinct 7",State House,85,Undervotes:,,34,19,53
Ottawa,"Georgetown Charter Township, Precinct 7",State House,85,Overvotes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 7",State House,85,Rejected write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 7",State House,85,Unresolved write-in votes:,,0,0,0
