county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Gretchen Whitmer Garlin D. Gilchrist II,DEM,373,351,724
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Tudor M. Dixon Shane Hernandez,REP,446,206,652
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Mary Buzuma Brian Ellison,LIB,8,4,12
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Donna Brandenburg Mellissa Carone,UST,6,1,7
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Kevin Hogan Destiny Clayton,GRE,2,0,2
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Daryl M. Simpson Doug Dern,NAL,1,0,1
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Bob Scott (W),,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Ervin Joseph Lamie (W),,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Eugene Rosell Hunt Jr. (W),,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Evan S. Space (W),,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Joseph Irving (W),,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Joseph Michael Hunt (W),,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Justin Paul Blackburn (W),,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Michael David Kelley (W),,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Michael Ray Deck (W),,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Cast Votes:,,836,562,1398
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Undervotes:,,4,2,6
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Overvotes:,,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Rejected write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Governor,,Unresolved write-in votes:,,0,0,0
