county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Holland, Ward 1, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,273,237,510
Ottawa,"City of Holland, Ward 1, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,273,121,394
Ottawa,"City of Holland, Ward 1, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,16,2,18
Ottawa,"City of Holland, Ward 1, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,1,1,2
Ottawa,"City of Holland, Ward 1, Precinct 1",Secretary of State,,Larry James Hutchinson Jr.,GRE,4,1,5
Ottawa,"City of Holland, Ward 1, Precinct 1",Secretary of State,,Cast Votes:,,567,362,929
Ottawa,"City of Holland, Ward 1, Precinct 1",Secretary of State,,Undervotes:,,8,7,15
Ottawa,"City of Holland, Ward 1, Precinct 1",Secretary of State,,Overvotes:,,0,1,1
Ottawa,"City of Holland, Ward 1, Precinct 1",Secretary of State,,Rejected write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 1",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 1",Attorney General,,Dana Nessel,DEM,246,233,479
Ottawa,"City of Holland, Ward 1, Precinct 1",Attorney General,,Matthew DePerno,REP,297,123,420
Ottawa,"City of Holland, Ward 1, Precinct 1",Attorney General,,Joseph W. McHugh Jr.,LIB,17,6,23
Ottawa,"City of Holland, Ward 1, Precinct 1",Attorney General,,Gerald T. Van Sickle,UST,4,2,6
Ottawa,"City of Holland, Ward 1, Precinct 1",Attorney General,,Cast Votes:,,564,364,928
Ottawa,"City of Holland, Ward 1, Precinct 1",Attorney General,,Undervotes:,,11,6,17
Ottawa,"City of Holland, Ward 1, Precinct 1",Attorney General,,Overvotes:,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 1",Attorney General,,Rejected write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 1",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 1",U.S. House,4,Joseph Alfonso,DEM,215,215,430
Ottawa,"City of Holland, Ward 1, Precinct 1",U.S. House,4,Bill Huizenga,REP,328,146,474
Ottawa,"City of Holland, Ward 1, Precinct 1",U.S. House,4,Lorence Wenke,LIB,18,3,21
Ottawa,"City of Holland, Ward 1, Precinct 1",U.S. House,4,Curtis Michael Clark,UST,4,0,4
Ottawa,"City of Holland, Ward 1, Precinct 1",U.S. House,4,Cast Votes:,,565,364,929
Ottawa,"City of Holland, Ward 1, Precinct 1",U.S. House,4,Undervotes:,,10,6,16
Ottawa,"City of Holland, Ward 1, Precinct 1",U.S. House,4,Overvotes:,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 1",U.S. House,4,Rejected write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 1",U.S. House,4,Unresolved write-in votes:,,0,0,0
