county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Georgetown Charter Township, Precinct 7",Secretary of State,,Jocelyn Benson,DEM,388,322,710
Ottawa,"Georgetown Charter Township, Precinct 7",Secretary of State,,Kristina Elaine Karamo,REP,978,280,1258
Ottawa,"Georgetown Charter Township, Precinct 7",Secretary of State,,Gregory Scott Stempfle,LIB,24,3,27
Ottawa,"Georgetown Charter Township, Precinct 7",Secretary of State,,Christine C. Schwartz,UST,4,1,5
Ottawa,"Georgetown Charter Township, Precinct 7",Secretary of State,,Larry James Hutchinson Jr.,GRE,4,1,5
Ottawa,"Georgetown Charter Township, Precinct 7",Secretary of State,,Cast Votes:,,1398,607,2005
Ottawa,"Georgetown Charter Township, Precinct 7",Secretary of State,,Undervotes:,,13,10,23
Ottawa,"Georgetown Charter Township, Precinct 7",Secretary of State,,Overvotes:,,0,1,1
Ottawa,"Georgetown Charter Township, Precinct 7",Secretary of State,,Rejected write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 7",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 7",Attorney General,,Dana Nessel,DEM,359,289,648
Ottawa,"Georgetown Charter Township, Precinct 7",Attorney General,,Matthew DePerno,REP,999,299,1298
Ottawa,"Georgetown Charter Township, Precinct 7",Attorney General,,Joseph W. McHugh Jr.,LIB,25,6,31
Ottawa,"Georgetown Charter Township, Precinct 7",Attorney General,,Gerald T. Van Sickle,UST,7,4,11
Ottawa,"Georgetown Charter Township, Precinct 7",Attorney General,,Cast Votes:,,1390,598,1988
Ottawa,"Georgetown Charter Township, Precinct 7",Attorney General,,Undervotes:,,21,20,41
Ottawa,"Georgetown Charter Township, Precinct 7",Attorney General,,Overvotes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 7",Attorney General,,Rejected write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 7",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 7",U.S. House,4,Joseph Alfonso,DEM,290,244,534
Ottawa,"Georgetown Charter Township, Precinct 7",U.S. House,4,Bill Huizenga,REP,1066,351,1417
Ottawa,"Georgetown Charter Township, Precinct 7",U.S. House,4,Lorence Wenke,LIB,23,2,25
Ottawa,"Georgetown Charter Township, Precinct 7",U.S. House,4,Curtis Michael Clark,UST,3,3,6
Ottawa,"Georgetown Charter Township, Precinct 7",U.S. House,4,Cast Votes:,,1382,600,1982
Ottawa,"Georgetown Charter Township, Precinct 7",U.S. House,4,Undervotes:,,29,18,47
Ottawa,"Georgetown Charter Township, Precinct 7",U.S. House,4,Overvotes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 7",U.S. House,4,Rejected write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 7",U.S. House,4,Unresolved write-in votes:,,0,0,0
