county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Crockery Township, Precinct 2",Secretary of State,,Jocelyn Benson,DEM,161,149,310
Ottawa,"Crockery Township, Precinct 2",Secretary of State,,Kristina Elaine Karamo,REP,400,136,536
Ottawa,"Crockery Township, Precinct 2",Secretary of State,,Gregory Scott Stempfle,LIB,7,0,7
Ottawa,"Crockery Township, Precinct 2",Secretary of State,,Christine C. Schwartz,UST,6,1,7
Ottawa,"Crockery Township, Precinct 2",Secretary of State,,Larry James Hutchinson Jr.,GRE,0,1,1
Ottawa,"Crockery Township, Precinct 2",Secretary of State,,Cast Votes:,,574,287,861
Ottawa,"Crockery Township, Precinct 2",Secretary of State,,Undervotes:,,7,6,13
Ottawa,"Crockery Township, Precinct 2",Secretary of State,,Overvotes:,,0,0,0
Ottawa,"Crockery Township, Precinct 2",Secretary of State,,Rejected write-in votes:,,0,0,0
Ottawa,"Crockery Township, Precinct 2",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"Crockery Township, Precinct 2",Attorney General,,Dana Nessel,DEM,152,145,297
Ottawa,"Crockery Township, Precinct 2",Attorney General,,Matthew DePerno,REP,400,141,541
Ottawa,"Crockery Township, Precinct 2",Attorney General,,Joseph W. McHugh Jr.,LIB,8,1,9
Ottawa,"Crockery Township, Precinct 2",Attorney General,,Gerald T. Van Sickle,UST,9,0,9
Ottawa,"Crockery Township, Precinct 2",Attorney General,,Cast Votes:,,569,287,856
Ottawa,"Crockery Township, Precinct 2",Attorney General,,Undervotes:,,12,6,18
Ottawa,"Crockery Township, Precinct 2",Attorney General,,Overvotes:,,0,0,0
Ottawa,"Crockery Township, Precinct 2",Attorney General,,Rejected write-in votes:,,0,0,0
Ottawa,"Crockery Township, Precinct 2",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"Crockery Township, Precinct 2",U.S. House,3,Hillary Scholten,DEM,143,136,279
Ottawa,"Crockery Township, Precinct 2",U.S. House,3,John Gibbs,REP,407,139,546
Ottawa,"Crockery Township, Precinct 2",U.S. House,3,Jamie Lewis,LIB,11,1,12
Ottawa,"Crockery Township, Precinct 2",U.S. House,3,Louis Palus,WC,12,4,16
Ottawa,"Crockery Township, Precinct 2",U.S. House,3,Cast Votes:,,573,280,853
Ottawa,"Crockery Township, Precinct 2",U.S. House,3,Undervotes:,,8,13,21
Ottawa,"Crockery Township, Precinct 2",U.S. House,3,Overvotes:,,0,0,0
Ottawa,"Crockery Township, Precinct 2",U.S. House,3,Rejected write-in votes:,,0,0,0
Ottawa,"Crockery Township, Precinct 2",U.S. House,3,Unresolved write-in votes:,,0,0,0
