county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Gretchen Whitmer Garlin D. Gilchrist II,DEM,292,252,544
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Tudor M. Dixon Shane Hernandez,REP,321,164,485
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Mary Buzuma Brian Ellison,LIB,12,4,16
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Donna Brandenburg Mellissa Carone,UST,6,2,8
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Kevin Hogan Destiny Clayton,GRE,5,1,6
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Daryl M. Simpson Doug Dern,NAL,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Bob Scott (W),,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Ervin Joseph Lamie (W),,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Eugene Rosell Hunt Jr. (W),,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Evan S. Space (W),,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Joseph Irving (W),,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Joseph Michael Hunt (W),,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Justin Paul Blackburn (W),,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Michael David Kelley (W),,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Michael Ray Deck (W),,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Cast Votes:,,636,423,1059
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Undervotes:,,0,2,2
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Overvotes:,,1,0,1
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Rejected write-in votes:,,0,2,2
Ottawa,"Grand Haven Charter Township, Precinct 2",Governor,,Unresolved write-in votes:,,0,0,0
