county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Jamestown Charter Township, Precinct 1A",State Senate,31,Kim S. Nagy,DEM,20,24,44
Ottawa,"Jamestown Charter Township, Precinct 1A",State Senate,31,Roger Victory,REP,130,70,200
Ottawa,"Jamestown Charter Township, Precinct 1A",State Senate,31,Jessica L. Fox,LIB,3,2,5
Ottawa,"Jamestown Charter Township, Precinct 1A",State Senate,31,Cast Votes:,,153,96,249
Ottawa,"Jamestown Charter Township, Precinct 1A",State Senate,31,Undervotes:,,4,1,5
Ottawa,"Jamestown Charter Township, Precinct 1A",State Senate,31,Overvotes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",State Senate,31,Rejected write-in votes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",State Senate,31,Unresolved write-in votes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Mark Ludwig,DEM,20,27,47
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Rachelle M. Smit,REP,129,67,196
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Cast Votes:,,149,94,243
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Undervotes:,,8,3,11
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Overvotes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Rejected write-in votes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Unresolved write-in votes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,,,,,
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Pamela Pugh,DEM,18,24,42
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Mitchell Robinson,DEM,19,24,43
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Tamara D. Carlone,REP,122,61,183
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Linda Lee Tarver,REP,122,58,180
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Donna Gundle-Krieg,LIB,2,2,4
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Bill Hall,LIB,5,1,6
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Ethan Hobson,UST,2,1,3
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Mary Anne Hering,WC,3,0,3
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Cast Votes:,,293,171,464
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Undervotes:,,21,23,44
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Overvotes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Rejected write-in votes:,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",State House,43,Unresolved write-in votes:,,0,0,0
