county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Grand Haven, Precinct 4",Secretary of State,,Jocelyn Benson,DEM,521,457,978
Ottawa,"City of Grand Haven, Precinct 4",Secretary of State,,Kristina Elaine Karamo,REP,443,140,583
Ottawa,"City of Grand Haven, Precinct 4",Secretary of State,,Gregory Scott Stempfle,LIB,17,3,20
Ottawa,"City of Grand Haven, Precinct 4",Secretary of State,,Christine C. Schwartz,UST,6,3,9
Ottawa,"City of Grand Haven, Precinct 4",Secretary of State,,Larry James Hutchinson Jr.,GRE,8,4,12
Ottawa,"City of Grand Haven, Precinct 4",Secretary of State,,Cast Votes:,,995,607,1602
Ottawa,"City of Grand Haven, Precinct 4",Secretary of State,,Undervotes:,,22,7,29
Ottawa,"City of Grand Haven, Precinct 4",Secretary of State,,Overvotes:,,1,1,2
Ottawa,"City of Grand Haven, Precinct 4",Secretary of State,,Rejected write-in votes:,,1,0,1
Ottawa,"City of Grand Haven, Precinct 4",Secretary of State,,Unresolved write-in votes:,,0,0,0
Ottawa,"City of Grand Haven, Precinct 4",Attorney General,,Dana Nessel,DEM,501,439,940
Ottawa,"City of Grand Haven, Precinct 4",Attorney General,,Matthew DePerno,REP,448,146,594
Ottawa,"City of Grand Haven, Precinct 4",Attorney General,,Joseph W. McHugh Jr.,LIB,28,12,40
Ottawa,"City of Grand Haven, Precinct 4",Attorney General,,Gerald T. Van Sickle,UST,9,4,13
Ottawa,"City of Grand Haven, Precinct 4",Attorney General,,Cast Votes:,,986,601,1587
Ottawa,"City of Grand Haven, Precinct 4",Attorney General,,Undervotes:,,32,14,46
Ottawa,"City of Grand Haven, Precinct 4",Attorney General,,Overvotes:,,0,0,0
Ottawa,"City of Grand Haven, Precinct 4",Attorney General,,Rejected write-in votes:,,1,0,1
Ottawa,"City of Grand Haven, Precinct 4",Attorney General,,Unresolved write-in votes:,,0,0,0
Ottawa,"City of Grand Haven, Precinct 4",U.S. House,3,Hillary Scholten,DEM,500,431,931
Ottawa,"City of Grand Haven, Precinct 4",U.S. House,3,John Gibbs,REP,448,145,593
Ottawa,"City of Grand Haven, Precinct 4",U.S. House,3,Jamie Lewis,LIB,30,12,42
Ottawa,"City of Grand Haven, Precinct 4",U.S. House,3,Louis Palus,WC,18,11,29
Ottawa,"City of Grand Haven, Precinct 4",U.S. House,3,Cast Votes:,,996,599,1595
Ottawa,"City of Grand Haven, Precinct 4",U.S. House,3,Undervotes:,,21,15,36
Ottawa,"City of Grand Haven, Precinct 4",U.S. House,3,Overvotes:,,1,0,1
Ottawa,"City of Grand Haven, Precinct 4",U.S. House,3,Rejected write-in votes:,,1,1,2
Ottawa,"City of Grand Haven, Precinct 4",U.S. House,3,Unresolved write-in votes:,,0,0,0
