county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Coopersville, Precinct 1",Straight Party,,Democratic Party,DEM,103,79,182
Ottawa,"City of Coopersville, Precinct 1",Straight Party,,Republican Party,REP,285,81,366
Ottawa,"City of Coopersville, Precinct 1",Straight Party,,Libertarian Party,LIB,5,1,6
Ottawa,"City of Coopersville, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Straight Party,,Working Class Party,WC,2,3,5
Ottawa,"City of Coopersville, Precinct 1",Straight Party,,Green Party,GRE,2,0,2
Ottawa,"City of Coopersville, Precinct 1",Straight Party,,Natural Law Party,NAL,3,0,3
Ottawa,"City of Coopersville, Precinct 1",Straight Party,,Cast Votes:,,400,164,564
Ottawa,"City of Coopersville, Precinct 1",Straight Party,,Undervotes:,,276,77,353
Ottawa,"City of Coopersville, Precinct 1",Straight Party,,Overvotes:,,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Straight Party,,Rejected write-in votes:,,0,0,0
Ottawa,"City of Coopersville, Precinct 1",Straight Party,,Unresolved write-in votes:,,0,0,0
