county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Grand Haven Charter Township, Precinct 7",State Senate,31,Kim S. Nagy,DEM,335,426,761
Ottawa,"Grand Haven Charter Township, Precinct 7",State Senate,31,Roger Victory,REP,599,329,928
Ottawa,"Grand Haven Charter Township, Precinct 7",State Senate,31,Jessica L. Fox,LIB,29,13,42
Ottawa,"Grand Haven Charter Township, Precinct 7",State Senate,31,Cast Votes:,,963,768,1731
Ottawa,"Grand Haven Charter Township, Precinct 7",State Senate,31,Undervotes:,,41,33,74
Ottawa,"Grand Haven Charter Township, Precinct 7",State Senate,31,Overvotes:,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",State Senate,31,Rejected write-in votes:,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",State Senate,31,Unresolved write-in votes:,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",State House,88,Christine Baker,DEM,342,426,768
Ottawa,"Grand Haven Charter Township, Precinct 7",State House,88,Greg VanWoerkom,REP,602,333,935
Ottawa,"Grand Haven Charter Township, Precinct 7",State House,88,Marv Bolthouse,LIB,20,8,28
Ottawa,"Grand Haven Charter Township, Precinct 7",State House,88,Cast Votes:,,964,767,1731
Ottawa,"Grand Haven Charter Township, Precinct 7",State House,88,Undervotes:,,40,34,74
Ottawa,"Grand Haven Charter Township, Precinct 7",State House,88,Overvotes:,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",State House,88,Rejected write-in votes:,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 7",State House,88,Unresolved write-in votes:,,0,0,0
