county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Holland, Ward 1, Precinct 3",State Senate,31,Kim S. Nagy,DEM,220,161,381
Ottawa,"City of Holland, Ward 1, Precinct 3",State Senate,31,Roger Victory,REP,291,127,418
Ottawa,"City of Holland, Ward 1, Precinct 3",State Senate,31,Jessica L. Fox,LIB,15,6,21
Ottawa,"City of Holland, Ward 1, Precinct 3",State Senate,31,Cast Votes:,,526,294,820
Ottawa,"City of Holland, Ward 1, Precinct 3",State Senate,31,Undervotes:,,11,6,17
Ottawa,"City of Holland, Ward 1, Precinct 3",State Senate,31,Overvotes:,,1,0,1
Ottawa,"City of Holland, Ward 1, Precinct 3",State Senate,31,Rejected write-in votes:,,1,0,1
Ottawa,"City of Holland, Ward 1, Precinct 3",State Senate,31,Unresolved write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Larry D. Jackson,DEM,215,157,372
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Nancy De Boer,REP,314,136,450
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Cast Votes:,,529,293,822
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Undervotes:,,10,6,16
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Overvotes:,,0,1,1
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Rejected write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Unresolved write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,,,,,
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Pamela Pugh,DEM,214,158,372
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Mitchell Robinson,DEM,198,156,354
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Tamara D. Carlone,REP,271,118,389
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Linda Lee Tarver,REP,271,116,387
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Donna Gundle-Krieg,LIB,3,4,7
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Bill Hall,LIB,8,1,9
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Ethan Hobson,UST,5,3,8
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Mary Anne Hering,WC,23,7,30
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Cast Votes:,,993,563,1556
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Undervotes:,,82,37,119
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Overvotes:,,1,0,1
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Rejected write-in votes:,,1,0,1
Ottawa,"City of Holland, Ward 1, Precinct 3",State House,86,Unresolved write-in votes:,,0,0,0
