county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Olive Township, Precinct 1",Straight Party,,Democratic Party,DEM,118,56,174
Ottawa,"Olive Township, Precinct 1",Straight Party,,Republican Party,REP,345,138,483
Ottawa,"Olive Township, Precinct 1",Straight Party,,Libertarian Party,LIB,3,1,4
Ottawa,"Olive Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,1,0,1
Ottawa,"Olive Township, Precinct 1",Straight Party,,Working Class Party,WC,2,0,2
Ottawa,"Olive Township, Precinct 1",Straight Party,,Green Party,GRE,0,0,0
Ottawa,"Olive Township, Precinct 1",Straight Party,,Natural Law Party,NAL,1,0,1
Ottawa,"Olive Township, Precinct 1",Straight Party,,Cast Votes:,,470,195,665
Ottawa,"Olive Township, Precinct 1",Straight Party,,Undervotes:,,191,70,261
Ottawa,"Olive Township, Precinct 1",Straight Party,,Overvotes:,,0,0,0
Ottawa,"Olive Township, Precinct 1",Straight Party,,Rejected write-in votes:,,0,0,0
Ottawa,"Olive Township, Precinct 1",Straight Party,,Unresolved write-in votes:,,0,0,0
