county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Zeeland Township, Precinct 2",Straight Party,,Democratic Party,DEM,133,128,261
Ottawa,"Zeeland Township, Precinct 2",Straight Party,,Republican Party,REP,495,354,849
Ottawa,"Zeeland Township, Precinct 2",Straight Party,,Libertarian Party,LIB,4,4,8
Ottawa,"Zeeland Township, Precinct 2",Straight Party,,U.S. Taxpayers Party,UST,0,1,1
Ottawa,"Zeeland Township, Precinct 2",Straight Party,,Working Class Party,WC,0,1,1
Ottawa,"Zeeland Township, Precinct 2",Straight Party,,Green Party,GRE,0,1,1
Ottawa,"Zeeland Township, Precinct 2",Straight Party,,Natural Law Party,NAL,0,0,0
Ottawa,"Zeeland Township, Precinct 2",Straight Party,,Cast Votes:,,632,489,1121
Ottawa,"Zeeland Township, Precinct 2",Straight Party,,Undervotes:,,439,270,709
Ottawa,"Zeeland Township, Precinct 2",Straight Party,,Overvotes:,,0,0,0
Ottawa,"Zeeland Township, Precinct 2",Straight Party,,Rejected write-in votes:,,0,0,0
Ottawa,"Zeeland Township, Precinct 2",Straight Party,,Unresolved write-in votes:,,0,0,0
