county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Holland, Ward 4, Precinct 8",Straight Party,,Democratic Party,DEM,167,191,358
Ottawa,"City of Holland, Ward 4, Precinct 8",Straight Party,,Republican Party,REP,276,148,424
Ottawa,"City of Holland, Ward 4, Precinct 8",Straight Party,,Libertarian Party,LIB,8,1,9
Ottawa,"City of Holland, Ward 4, Precinct 8",Straight Party,,U.S. Taxpayers Party,UST,3,0,3
Ottawa,"City of Holland, Ward 4, Precinct 8",Straight Party,,Working Class Party,WC,2,0,2
Ottawa,"City of Holland, Ward 4, Precinct 8",Straight Party,,Green Party,GRE,1,0,1
Ottawa,"City of Holland, Ward 4, Precinct 8",Straight Party,,Natural Law Party,NAL,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Straight Party,,Cast Votes:,,457,340,797
Ottawa,"City of Holland, Ward 4, Precinct 8",Straight Party,,Undervotes:,,383,224,607
Ottawa,"City of Holland, Ward 4, Precinct 8",Straight Party,,Overvotes:,,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Straight Party,,Rejected write-in votes:,,0,0,0
Ottawa,"City of Holland, Ward 4, Precinct 8",Straight Party,,Unresolved write-in votes:,,0,0,0
