county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Georgetown Charter Township, Precinct 3",Straight Party,,Democratic Party,DEM,118,136,254
Ottawa,"Georgetown Charter Township, Precinct 3",Straight Party,,Republican Party,REP,459,197,656
Ottawa,"Georgetown Charter Township, Precinct 3",Straight Party,,Libertarian Party,LIB,4,1,5
Ottawa,"Georgetown Charter Township, Precinct 3",Straight Party,,U.S. Taxpayers Party,UST,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 3",Straight Party,,Working Class Party,WC,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 3",Straight Party,,Green Party,GRE,1,1,2
Ottawa,"Georgetown Charter Township, Precinct 3",Straight Party,,Natural Law Party,NAL,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 3",Straight Party,,Cast Votes:,,584,335,919
Ottawa,"Georgetown Charter Township, Precinct 3",Straight Party,,Undervotes:,,484,235,719
Ottawa,"Georgetown Charter Township, Precinct 3",Straight Party,,Overvotes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 3",Straight Party,,Rejected write-in votes:,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 3",Straight Party,,Unresolved write-in votes:,,0,0,0
