county,precinct,office,district,party,candidate,votes
Livingston,"Genoa Charter Township,Precinct 4",Straight Party,,,Absentee,546
Livingston,"Genoa Charter Township,Precinct 4",Straight Party,,,Election,541
Livingston,"Genoa Charter Township,Precinct 5",Straight Party,,DEM,Democratic Party,134
Livingston,"Genoa Charter Township,Precinct 5",Straight Party,,REP,Republican Party,270
Livingston,"Genoa Charter Township,Precinct 5",Straight Party,,LIB,Libertarian Party,3
Livingston,"Genoa Charter Township,Precinct 5",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Genoa Charter Township,Precinct 5",Straight Party,,WCP,Working Class Party,1
Livingston,"Genoa Charter Township,Precinct 5",Straight Party,,GRN,Green Party,1
Livingston,"Genoa Charter Township,Precinct 5",Straight Party,,NLP,Natural Law Party,0
Livingston,"Genoa Charter Township,Precinct 5",Straight Party,,,Cast Votes,410
Livingston,"Genoa Charter Township,Precinct 5",Straight Party,,,Undervotes,340
Livingston,"Genoa Charter Township,Precinct 5",Straight Party,,,Overvotes,0
Livingston,"Genoa Charter Township,Precinct 5",Straight Party,,,Rejected,0
Livingston,"Genoa Charter Township,Precinct 5",Straight Party,,,Unassigned,0
Livingston,"Genoa Charter Township,Precinct 5",Straight Party,,,Absentee,273
Livingston,"Genoa Charter Township,Precinct 5",Straight Party,,,Election,477
Livingston,"Genoa Charter Township,Precinct 6",Straight Party,,DEM,Democratic Party,314
Livingston,"Genoa Charter Township,Precinct 6",Straight Party,,REP,Republican Party,649
Livingston,"Genoa Charter Township,Precinct 6",Straight Party,,LIB,Libertarian Party,2
Livingston,"Genoa Charter Township,Precinct 6",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Genoa Charter Township,Precinct 6",Straight Party,,WCP,Working Class Party,3
Livingston,"Genoa Charter Township,Precinct 6",Straight Party,,GRN,Green Party,0
Livingston,"Genoa Charter Township,Precinct 6",Straight Party,,NLP,Natural Law Party,0
Livingston,"Genoa Charter Township,Precinct 6",Straight Party,,,Cast Votes,969
Livingston,"Genoa Charter Township,Precinct 6",Straight Party,,,Undervotes,846
Livingston,"Genoa Charter Township,Precinct 6",Straight Party,,,Overvotes,0
Livingston,"Genoa Charter Township,Precinct 6",Straight Party,,,Rejected,0
Livingston,"Genoa Charter Township,Precinct 6",Straight Party,,,Unassigned,0
Livingston,"Genoa Charter Township,Precinct 6",Straight Party,,,Absentee,1064
Livingston,"Genoa Charter Township,Precinct 6",Straight Party,,,Election,751
Livingston,"Genoa Charter Township,Precinct 7",Straight Party,,DEM,Democratic Party,176
Livingston,"Genoa Charter Township,Precinct 7",Straight Party,,REP,Republican Party,283
Livingston,"Genoa Charter Township,Precinct 7",Straight Party,,LIB,Libertarian Party,1
Livingston,"Genoa Charter Township,Precinct 7",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Genoa Charter Township,Precinct 7",Straight Party,,WCP,Working Class Party,0
Livingston,"Genoa Charter Township,Precinct 7",Straight Party,,GRN,Green Party,0
Livingston,"Genoa Charter Township,Precinct 7",Straight Party,,NLP,Natural Law Party,0
Livingston,"Genoa Charter Township,Precinct 7",Straight Party,,,Cast Votes,460
Livingston,"Genoa Charter Township,Precinct 7",Straight Party,,,Undervotes,464
Livingston,"Genoa Charter Township,Precinct 7",Straight Party,,,Overvotes,0
Livingston,"Genoa Charter Township,Precinct 7",Straight Party,,,Rejected,0
Livingston,"Genoa Charter Township,Precinct 7",Straight Party,,,Unassigned,0
Livingston,"Genoa Charter Township,Precinct 7",Straight Party,,,Absentee,429
Livingston,"Genoa Charter Township,Precinct 7",Straight Party,,,Election,495
Livingston,"Genoa Charter Township,Precinct 8",Straight Party,,DEM,Democratic Party,233
Livingston,"Genoa Charter Township,Precinct 8",Straight Party,,REP,Republican Party,369
Livingston,"Genoa Charter Township,Precinct 8",Straight Party,,LIB,Libertarian Party,1
Livingston,"Genoa Charter Township,Precinct 8",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Genoa Charter Township,Precinct 8",Straight Party,,WCP,Working Class Party,0
Livingston,"Genoa Charter Township,Precinct 8",Straight Party,,GRN,Green Party,0
Livingston,"Genoa Charter Township,Precinct 8",Straight Party,,NLP,Natural Law Party,0
Livingston,"Genoa Charter Township,Precinct 8",Straight Party,,,Cast Votes,603
Livingston,"Genoa Charter Township,Precinct 8",Straight Party,,,Undervotes,499
Livingston,"Genoa Charter Township,Precinct 8",Straight Party,,,Overvotes,0
Livingston,"Genoa Charter Township,Precinct 8",Straight Party,,,Rejected,0
Livingston,"Genoa Charter Township,Precinct 8",Straight Party,,,Unassigned,0
Livingston,"Genoa Charter Township,Precinct 8",Straight Party,,,Absentee,601
Livingston,"Genoa Charter Township,Precinct 8",Straight Party,,,Election,501
Livingston,"Brighton Charter Township,Precinct 9",Straight Party,,,Total,2041
Livingston,"Cohoctah Township, Precinct1",Straight Party,,,Total,1861
Livingston,"Conway Township, Precinct 1",Straight Party,,,Total,1872
Livingston,"Deerfield Township, Precinct 1",Straight Party,,,Total,1129
Livingston,"Deerfield Township, Precinct 2",Straight Party,,,Total,1261
Livingston,"Genoa Charter Township,Precinct 1",Straight Party,,,Total,1301
Livingston,"Genoa Charter Township,Precinct 2",Straight Party,,,Total,610
Livingston,"Genoa Charter Township,Precinct 3",Straight Party,,,Total,1228
Livingston,"Genoa Charter Township,Precinct 4",Straight Party,,,Total,1087
Livingston,"Genoa Charter Township,Precinct 5",Straight Party,,,Total,750
Livingston,"Genoa Charter Township,Precinct 6",Straight Party,,,Total,1815
Livingston,"Genoa Charter Township,Precinct 7",Straight Party,,,Total,924
Livingston,"Genoa Charter Township,Precinct 8",Straight Party,,,Total,1102
Livingston,"Genoa Charter Township,Precinct 9",Straight Party,,DEM,Democratic Party,214
Livingston,"Genoa Charter Township,Precinct 9",Straight Party,,REP,Republican Party,364
Livingston,"Genoa Charter Township,Precinct 9",Straight Party,,LIB,Libertarian Party,4
Livingston,"Genoa Charter Township,Precinct 9",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Genoa Charter Township,Precinct 9",Straight Party,,WCP,Working Class Party,2
Livingston,"Genoa Charter Township,Precinct 9",Straight Party,,GRN,Green Party,2
Livingston,"Genoa Charter Township,Precinct 9",Straight Party,,NLP,Natural Law Party,0
Livingston,"Genoa Charter Township,Precinct 9",Straight Party,,,Cast Votes,586
Livingston,"Genoa Charter Township,Precinct 9",Straight Party,,,Undervotes,476
Livingston,"Genoa Charter Township,Precinct 9",Straight Party,,,Overvotes,1
Livingston,"Genoa Charter Township,Precinct 9",Straight Party,,,Rejected,0
Livingston,"Genoa Charter Township,Precinct 9",Straight Party,,,Unassigned,0
Livingston,"Genoa Charter Township,Precinct 9",Straight Party,,,Absentee,509
Livingston,"Genoa Charter Township,Precinct 9",Straight Party,,,Election,554
Livingston,"Genoa Charter Township,Precinct 10",Straight Party,,DEM,Democratic Party,202
Livingston,"Genoa Charter Township,Precinct 10",Straight Party,,REP,Republican Party,415
Livingston,"Genoa Charter Township,Precinct 10",Straight Party,,LIB,Libertarian Party,1
Livingston,"Genoa Charter Township,Precinct 10",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Genoa Charter Township,Precinct 10",Straight Party,,WCP,Working Class Party,1
Livingston,"Genoa Charter Township,Precinct 10",Straight Party,,GRN,Green Party,1
Livingston,"Genoa Charter Township,Precinct 10",Straight Party,,NLP,Natural Law Party,0
Livingston,"Genoa Charter Township,Precinct 10",Straight Party,,,Cast Votes,621
Livingston,"Genoa Charter Township,Precinct 10",Straight Party,,,Undervotes,539
Livingston,"Genoa Charter Township,Precinct 10",Straight Party,,,Overvotes,0
Livingston,"Genoa Charter Township,Precinct 10",Straight Party,,,Rejected,0
Livingston,"Genoa Charter Township,Precinct 10",Straight Party,,,Unassigned,0
Livingston,"Genoa Charter Township,Precinct 10",Straight Party,,,Absentee,568
Livingston,"Genoa Charter Township,Precinct 10",Straight Party,,,Election,592
Livingston,"Genoa Charter Township,Precinct 11",Straight Party,,DEM,Democratic Party,122
Livingston,"Genoa Charter Township,Precinct 11",Straight Party,,REP,Republican Party,175
Livingston,"Genoa Charter Township,Precinct 11",Straight Party,,LIB,Libertarian Party,1
Livingston,"Genoa Charter Township,Precinct 11",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Genoa Charter Township,Precinct 11",Straight Party,,WCP,Working Class Party,0
Livingston,"Genoa Charter Township,Precinct 11",Straight Party,,GRN,Green Party,0
Livingston,"Genoa Charter Township,Precinct 11",Straight Party,,NLP,Natural Law Party,0
Livingston,"Genoa Charter Township,Precinct 11",Straight Party,,,Cast Votes,299
Livingston,"Genoa Charter Township,Precinct 11",Straight Party,,,Undervotes,199
Livingston,"Genoa Charter Township,Precinct 11",Straight Party,,,Overvotes,0
Livingston,"Genoa Charter Township,Precinct 11",Straight Party,,,Rejected,0
Livingston,"Genoa Charter Township,Precinct 11",Straight Party,,,Unassigned,0
Livingston,"Genoa Charter Township,Precinct 11",Straight Party,,,Absentee,203
Livingston,"Genoa Charter Township,Precinct 11",Straight Party,,,Election,295
Livingston,"Genoa Charter Township,Precinct 12",Straight Party,,DEM,Democratic Party,129
Livingston,"Genoa Charter Township,Precinct 12",Straight Party,,REP,Republican Party,157
Livingston,"Genoa Charter Township,Precinct 12",Straight Party,,LIB,Libertarian Party,1
Livingston,"Genoa Charter Township,Precinct 12",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Genoa Charter Township,Precinct 12",Straight Party,,WCP,Working Class Party,3
Livingston,"Genoa Charter Township,Precinct 12",Straight Party,,GRN,Green Party,2
Livingston,"Genoa Charter Township,Precinct 12",Straight Party,,NLP,Natural Law Party,0
Livingston,"Genoa Charter Township,Precinct 12",Straight Party,,,Cast Votes,293
Livingston,"Genoa Charter Township,Precinct 12",Straight Party,,,Undervotes,208
Livingston,"Genoa Charter Township,Precinct 12",Straight Party,,,Overvotes,0
Livingston,"Genoa Charter Township,Precinct 12",Straight Party,,,Rejected,0
Livingston,"Genoa Charter Township,Precinct 12",Straight Party,,,Unassigned,0
Livingston,"Genoa Charter Township,Precinct 12",Straight Party,,,Absentee,223
Livingston,"Genoa Charter Township,Precinct 12",Straight Party,,,Election,278
Livingston,"Green Oak Charter Township,Precinct 1",Straight Party,,DEM,Democratic Party,363
Livingston,"Green Oak Charter Township,Precinct 1",Straight Party,,REP,Republican Party,489
Livingston,"Green Oak Charter Township,Precinct 1",Straight Party,,LIB,Libertarian Party,7
Livingston,"Green Oak Charter Township,Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,3
Livingston,"Green Oak Charter Township,Precinct 1",Straight Party,,WCP,Working Class Party,1
Livingston,"Green Oak Charter Township,Precinct 1",Straight Party,,GRN,Green Party,1
Livingston,"Green Oak Charter Township,Precinct 1",Straight Party,,NLP,Natural Law Party,0
Livingston,"Green Oak Charter Township,Precinct 1",Straight Party,,,Cast Votes,864
Livingston,"Green Oak Charter Township,Precinct 1",Straight Party,,,Undervotes,611
Livingston,"Green Oak Charter Township,Precinct 1",Straight Party,,,Overvotes,0
Livingston,"Green Oak Charter Township,Precinct 1",Straight Party,,,Rejected,0
Livingston,"Green Oak Charter Township,Precinct 1",Straight Party,,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 1",Straight Party,,,Absentee,672
Livingston,"Green Oak Charter Township,Precinct 1",Straight Party,,,Election,803
Livingston,"Green Oak Charter Township,Precinct 2",Straight Party,,DEM,Democratic Party,250
Livingston,"Green Oak Charter Township,Precinct 2",Straight Party,,REP,Republican Party,334
Livingston,"Green Oak Charter Township,Precinct 2",Straight Party,,LIB,Libertarian Party,7
Livingston,"Green Oak Charter Township,Precinct 2",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Green Oak Charter Township,Precinct 2",Straight Party,,WCP,Working Class Party,4
Livingston,"Green Oak Charter Township,Precinct 2",Straight Party,,GRN,Green Party,0
Livingston,"Green Oak Charter Township,Precinct 2",Straight Party,,NLP,Natural Law Party,0
Livingston,"Green Oak Charter Township,Precinct 2",Straight Party,,,Cast Votes,596
Livingston,"Green Oak Charter Township,Precinct 2",Straight Party,,,Undervotes,520
Livingston,"Green Oak Charter Township,Precinct 2",Straight Party,,,Overvotes,0
Livingston,"Green Oak Charter Township,Precinct 2",Straight Party,,,Rejected,0
Livingston,"Green Oak Charter Township,Precinct 2",Straight Party,,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 2",Straight Party,,,Absentee,392
Livingston,"Green Oak Charter Township,Precinct 2",Straight Party,,,Election,724
Livingston,"Green Oak Charter Township,Precinct 3",Straight Party,,DEM,Democratic Party,355
Livingston,"Green Oak Charter Township,Precinct 3",Straight Party,,REP,Republican Party,406
Livingston,"Green Oak Charter Township,Precinct 3",Straight Party,,LIB,Libertarian Party,4
Livingston,"Green Oak Charter Township,Precinct 3",Straight Party,,UST,U.S. Taxpayers Party,2
Livingston,"Green Oak Charter Township,Precinct 3",Straight Party,,WCP,Working Class Party,2
Livingston,"Green Oak Charter Township,Precinct 3",Straight Party,,GRN,Green Party,0
Livingston,"Green Oak Charter Township,Precinct 3",Straight Party,,NLP,Natural Law Party,2
Livingston,"Green Oak Charter Township,Precinct 3",Straight Party,,,Cast Votes,771
Livingston,"Green Oak Charter Township,Precinct 3",Straight Party,,,Undervotes,663
Livingston,"Green Oak Charter Township,Precinct 3",Straight Party,,,Overvotes,0
Livingston,"Green Oak Charter Township,Precinct 3",Straight Party,,,Rejected,0
Livingston,"Green Oak Charter Township,Precinct 3",Straight Party,,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 3",Straight Party,,,Absentee,609
Livingston,"Green Oak Charter Township,Precinct 3",Straight Party,,,Election,825
Livingston,"Green Oak Charter Township,Precinct 4",Straight Party,,DEM,Democratic Party,324
Livingston,"Green Oak Charter Township,Precinct 4",Straight Party,,REP,Republican Party,497
Livingston,"Green Oak Charter Township,Precinct 4",Straight Party,,LIB,Libertarian Party,5
Livingston,"Green Oak Charter Township,Precinct 4",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Green Oak Charter Township,Precinct 4",Straight Party,,WCP,Working Class Party,1
Livingston,"Green Oak Charter Township,Precinct 4",Straight Party,,GRN,Green Party,3
Livingston,"Green Oak Charter Township,Precinct 4",Straight Party,,NLP,Natural Law Party,0
Livingston,"Green Oak Charter Township,Precinct 4",Straight Party,,,Cast Votes,830
Livingston,"Green Oak Charter Township,Precinct 4",Straight Party,,,Undervotes,791
Livingston,"Green Oak Charter Township,Precinct 4",Straight Party,,,Overvotes,0
Livingston,"Green Oak Charter Township,Precinct 4",Straight Party,,,Rejected,0
Livingston,"Green Oak Charter Township,Precinct 4",Straight Party,,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 4",Straight Party,,,Absentee,734
Livingston,"Green Oak Charter Township,Precinct 4",Straight Party,,,Election,887
Livingston,"Green Oak Charter Township,Precinct 5",Straight Party,,DEM,Democratic Party,297
Livingston,"Green Oak Charter Township,Precinct 5",Straight Party,,REP,Republican Party,445
Livingston,"Green Oak Charter Township,Precinct 5",Straight Party,,LIB,Libertarian Party,2
Livingston,"Green Oak Charter Township,Precinct 5",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Green Oak Charter Township,Precinct 5",Straight Party,,WCP,Working Class Party,3
Livingston,"Green Oak Charter Township,Precinct 5",Straight Party,,GRN,Green Party,1
Livingston,"Green Oak Charter Township,Precinct 5",Straight Party,,NLP,Natural Law Party,0
Livingston,"Green Oak Charter Township,Precinct 5",Straight Party,,,Cast Votes,748
Livingston,"Green Oak Charter Township,Precinct 5",Straight Party,,,Undervotes,652
Livingston,"Green Oak Charter Township,Precinct 5",Straight Party,,,Overvotes,0
Livingston,"Green Oak Charter Township,Precinct 5",Straight Party,,,Rejected,0
Livingston,"Green Oak Charter Township,Precinct 5",Straight Party,,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 5",Straight Party,,,Absentee,694
Livingston,"Green Oak Charter Township,Precinct 5",Straight Party,,,Election,706
Livingston,"Green Oak Charter Township,Precinct 6",Straight Party,,DEM,Democratic Party,349
Livingston,"Green Oak Charter Township,Precinct 6",Straight Party,,REP,Republican Party,467
Livingston,"Green Oak Charter Township,Precinct 6",Straight Party,,LIB,Libertarian Party,4
Livingston,"Green Oak Charter Township,Precinct 6",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Green Oak Charter Township,Precinct 6",Straight Party,,WCP,Working Class Party,2
Livingston,"Green Oak Charter Township,Precinct 6",Straight Party,,GRN,Green Party,1
Livingston,"Green Oak Charter Township,Precinct 6",Straight Party,,NLP,Natural Law Party,1
Livingston,"Green Oak Charter Township,Precinct 6",Straight Party,,,Cast Votes,825
Livingston,"Green Oak Charter Township,Precinct 6",Straight Party,,,Undervotes,720
Livingston,"Green Oak Charter Township,Precinct 6",Straight Party,,,Overvotes,1
Livingston,"Green Oak Charter Township,Precinct 6",Straight Party,,,Rejected,0
Livingston,"Green Oak Charter Township,Precinct 6",Straight Party,,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 6",Straight Party,,,Absentee,784
Livingston,"Green Oak Charter Township,Precinct 6",Straight Party,,,Election,762
Livingston,"Green Oak Charter Township,Precinct 7",Straight Party,,DEM,Democratic Party,174
Livingston,"Green Oak Charter Township,Precinct 7",Straight Party,,REP,Republican Party,223
Livingston,"Green Oak Charter Township,Precinct 7",Straight Party,,LIB,Libertarian Party,3
Livingston,"Green Oak Charter Township,Precinct 7",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Green Oak Charter Township,Precinct 7",Straight Party,,WCP,Working Class Party,0
Livingston,"Green Oak Charter Township,Precinct 7",Straight Party,,GRN,Green Party,1
Livingston,"Green Oak Charter Township,Precinct 7",Straight Party,,NLP,Natural Law Party,0
Livingston,"Green Oak Charter Township,Precinct 7",Straight Party,,,Cast Votes,401
Livingston,"Green Oak Charter Township,Precinct 7",Straight Party,,,Undervotes,302
Livingston,"Green Oak Charter Township,Precinct 7",Straight Party,,,Overvotes,0
Livingston,"Green Oak Charter Township,Precinct 7",Straight Party,,,Rejected,0
Livingston,"Green Oak Charter Township,Precinct 7",Straight Party,,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 7",Straight Party,,,Absentee,308
Livingston,"Green Oak Charter Township,Precinct 7",Straight Party,,,Election,395
Livingston,"Green Oak Charter Township,Precinct 8",Straight Party,,DEM,Democratic Party,300
Livingston,"Green Oak Charter Township,Precinct 8",Straight Party,,REP,Republican Party,407
Livingston,"Green Oak Charter Township,Precinct 8",Straight Party,,LIB,Libertarian Party,4
Livingston,"Green Oak Charter Township,Precinct 8",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Green Oak Charter Township,Precinct 8",Straight Party,,WCP,Working Class Party,0
Livingston,"Green Oak Charter Township,Precinct 8",Straight Party,,GRN,Green Party,1
Livingston,"Green Oak Charter Township,Precinct 8",Straight Party,,NLP,Natural Law Party,0
Livingston,"Green Oak Charter Township,Precinct 8",Straight Party,,,Cast Votes,713
Livingston,"Green Oak Charter Township,Precinct 8",Straight Party,,,Undervotes,656
Livingston,"Green Oak Charter Township,Precinct 8",Straight Party,,,Overvotes,0
Livingston,"Green Oak Charter Township,Precinct 8",Straight Party,,,Rejected,0
Livingston,"Green Oak Charter Township,Precinct 8",Straight Party,,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 8",Straight Party,,,Absentee,585
Livingston,"Green Oak Charter Township,Precinct 8",Straight Party,,,Election,784
Livingston,"Genoa Charter Township,Precinct 9",Straight Party,,,Total,1063
Livingston,"Genoa Charter Township,Precinct 10",Straight Party,,,Total,1160
Livingston,"Genoa Charter Township,Precinct 11",Straight Party,,,Total,498
Livingston,"Genoa Charter Township,Precinct 12",Straight Party,,,Total,501
Livingston,"Green Oak Charter Township,Precinct 1",Straight Party,,,Total,1475
Livingston,"Green Oak Charter Township,Precinct 2",Straight Party,,,Total,1116
Livingston,"Green Oak Charter Township,Precinct 3",Straight Party,,,Total,1434
Livingston,"Green Oak Charter Township,Precinct 4",Straight Party,,,Total,1621
Livingston,"Green Oak Charter Township,Precinct 5",Straight Party,,,Total,1400
Livingston,"Green Oak Charter Township,Precinct 6",Straight Party,,,Total,1546
Livingston,"Green Oak Charter Township,Precinct 7",Straight Party,,,Total,703
Livingston,"Green Oak Charter Township,Precinct 8",Straight Party,,,Total,1369
Livingston,"Green Oak Charter Township,Precinct 9",Straight Party,,DEM,Democratic Party,180
Livingston,"Green Oak Charter Township,Precinct 9",Straight Party,,REP,Republican Party,290
Livingston,"Green Oak Charter Township,Precinct 9",Straight Party,,LIB,Libertarian Party,5
Livingston,"Green Oak Charter Township,Precinct 9",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Green Oak Charter Township,Precinct 9",Straight Party,,WCP,Working Class Party,2
Livingston,"Green Oak Charter Township,Precinct 9",Straight Party,,GRN,Green Party,1
Livingston,"Green Oak Charter Township,Precinct 9",Straight Party,,NLP,Natural Law Party,0
Livingston,"Green Oak Charter Township,Precinct 9",Straight Party,,,Cast Votes,478
Livingston,"Green Oak Charter Township,Precinct 9",Straight Party,,,Undervotes,393
Livingston,"Green Oak Charter Township,Precinct 9",Straight Party,,,Overvotes,0
Livingston,"Green Oak Charter Township,Precinct 9",Straight Party,,,Rejected,0
Livingston,"Green Oak Charter Township,Precinct 9",Straight Party,,,Unassigned,0
Livingston,"Green Oak Charter Township,Precinct 9",Straight Party,,,Absentee,429
Livingston,"Green Oak Charter Township,Precinct 9",Straight Party,,,Election,442
Livingston,"Hamburg Township, Precinct1",Straight Party,,DEM,Democratic Party,462
Livingston,"Hamburg Township, Precinct1",Straight Party,,REP,Republican Party,607
Livingston,"Hamburg Township, Precinct1",Straight Party,,LIB,Libertarian Party,7
Livingston,"Hamburg Township, Precinct1",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Hamburg Township, Precinct1",Straight Party,,WCP,Working Class Party,2
Livingston,"Hamburg Township, Precinct1",Straight Party,,GRN,Green Party,0
Livingston,"Hamburg Township, Precinct1",Straight Party,,NLP,Natural Law Party,0
Livingston,"Hamburg Township, Precinct1",Straight Party,,,Cast Votes,1078
Livingston,"Hamburg Township, Precinct1",Straight Party,,,Undervotes,1150
Livingston,"Hamburg Township, Precinct1",Straight Party,,,Overvotes,0
Livingston,"Hamburg Township, Precinct1",Straight Party,,,Rejected,0
Livingston,"Hamburg Township, Precinct1",Straight Party,,,Unassigned,0
Livingston,"Hamburg Township, Precinct1",Straight Party,,,Absentee,1194
Livingston,"Hamburg Township, Precinct1",Straight Party,,,Election,1034
Livingston,"Hamburg Township, Precinct2",Straight Party,,DEM,Democratic Party,424
Livingston,"Hamburg Township, Precinct2",Straight Party,,REP,Republican Party,457
Livingston,"Hamburg Township, Precinct2",Straight Party,,LIB,Libertarian Party,6
Livingston,"Hamburg Township, Precinct2",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Hamburg Township, Precinct2",Straight Party,,WCP,Working Class Party,0
Livingston,"Hamburg Township, Precinct2",Straight Party,,GRN,Green Party,0
Livingston,"Hamburg Township, Precinct2",Straight Party,,NLP,Natural Law Party,0
Livingston,"Hamburg Township, Precinct2",Straight Party,,,Cast Votes,888
Livingston,"Hamburg Township, Precinct2",Straight Party,,,Undervotes,784
Livingston,"Hamburg Township, Precinct2",Straight Party,,,Overvotes,2
Livingston,"Hamburg Township, Precinct2",Straight Party,,,Rejected,0
Livingston,"Hamburg Township, Precinct2",Straight Party,,,Unassigned,0
Livingston,"Hamburg Township, Precinct2",Straight Party,,,Absentee,748
Livingston,"Hamburg Township, Precinct2",Straight Party,,,Election,926
Livingston,"Hamburg Township, Precinct3",Straight Party,,DEM,Democratic Party,456
Livingston,"Hamburg Township, Precinct3",Straight Party,,REP,Republican Party,551
Livingston,"Hamburg Township, Precinct3",Straight Party,,LIB,Libertarian Party,4
Livingston,"Hamburg Township, Precinct3",Straight Party,,UST,U.S. Taxpayers Party,0
Livingston,"Hamburg Township, Precinct3",Straight Party,,WCP,Working Class Party,2
Livingston,"Hamburg Township, Precinct3",Straight Party,,GRN,Green Party,3
Livingston,"Hamburg Township, Precinct3",Straight Party,,NLP,Natural Law Party,0
Livingston,"Hamburg Township, Precinct3",Straight Party,,,Cast Votes,1016
Livingston,"Hamburg Township, Precinct3",Straight Party,,,Undervotes,908
Livingston,"Hamburg Township, Precinct3",Straight Party,,,Overvotes,0
Livingston,"Hamburg Township, Precinct3",Straight Party,,,Rejected,0
Livingston,"Hamburg Township, Precinct3",Straight Party,,,Unassigned,0
Livingston,"Hamburg Township, Precinct3",Straight Party,,,Absentee,990
Livingston,"Hamburg Township, Precinct3",Straight Party,,,Election,934
Livingston,"Hamburg Township, Precinct4",Straight Party,,DEM,Democratic Party,442
Livingston,"Hamburg Township, Precinct4",Straight Party,,REP,Republican Party,477
Livingston,"Hamburg Township, Precinct4",Straight Party,,LIB,Libertarian Party,7
Livingston,"Hamburg Township, Precinct4",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Hamburg Township, Precinct4",Straight Party,,WCP,Working Class Party,2
Livingston,"Hamburg Township, Precinct4",Straight Party,,GRN,Green Party,3
Livingston,"Hamburg Township, Precinct4",Straight Party,,NLP,Natural Law Party,2
Livingston,"Hamburg Township, Precinct4",Straight Party,,,Cast Votes,934
Livingston,"Hamburg Township, Precinct4",Straight Party,,,Undervotes,826
Livingston,"Hamburg Township, Precinct4",Straight Party,,,Overvotes,1
Livingston,"Hamburg Township, Precinct4",Straight Party,,,Rejected,0
Livingston,"Hamburg Township, Precinct4",Straight Party,,,Unassigned,0
Livingston,"Hamburg Township, Precinct4",Straight Party,,,Absentee,899
Livingston,"Hamburg Township, Precinct4",Straight Party,,,Election,862
Livingston,"Hamburg Township, Precinct5",Straight Party,,DEM,Democratic Party,382
Livingston,"Hamburg Township, Precinct5",Straight Party,,REP,Republican Party,420
Livingston,"Hamburg Township, Precinct5",Straight Party,,LIB,Libertarian Party,2
Livingston,"Hamburg Township, Precinct5",Straight Party,,UST,U.S. Taxpayers Party,3
Livingston,"Hamburg Township, Precinct5",Straight Party,,WCP,Working Class Party,1
Livingston,"Hamburg Township, Precinct5",Straight Party,,GRN,Green Party,1
Livingston,"Hamburg Township, Precinct5",Straight Party,,NLP,Natural Law Party,0
Livingston,"Hamburg Township, Precinct5",Straight Party,,,Cast Votes,809
Livingston,"Hamburg Township, Precinct5",Straight Party,,,Undervotes,624
Livingston,"Hamburg Township, Precinct5",Straight Party,,,Overvotes,2
Livingston,"Hamburg Township, Precinct5",Straight Party,,,Rejected,0
Livingston,"Hamburg Township, Precinct5",Straight Party,,,Unassigned,0
Livingston,"Hamburg Township, Precinct5",Straight Party,,,Absentee,675
Livingston,"Hamburg Township, Precinct5",Straight Party,,,Election,760
Livingston,"Hamburg Township, Precinct6",Straight Party,,DEM,Democratic Party,521
Livingston,"Hamburg Township, Precinct6",Straight Party,,REP,Republican Party,579
Livingston,"Hamburg Township, Precinct6",Straight Party,,LIB,Libertarian Party,4
Livingston,"Hamburg Township, Precinct6",Straight Party,,UST,U.S. Taxpayers Party,1
Livingston,"Hamburg Township, Precinct6",Straight Party,,WCP,Working Class Party,3
Livingston,"Hamburg Township, Precinct6",Straight Party,,GRN,Green Party,0
Livingston,"Hamburg Township, Precinct6",Straight Party,,NLP,Natural Law Party,0
Livingston,"Hamburg Township, Precinct6",Straight Party,,,Cast Votes,1108
Livingston,"Hamburg Township, Precinct6",Straight Party,,,Undervotes,921
Livingston,"Hamburg Township, Precinct6",Straight Party,,,Overvotes,1
Livingston,"Hamburg Township, Precinct6",Straight Party,,,Rejected,0
