county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Muskegon, Precinct 5",Straight Party,,Democratic,DEM,246,180,426
Muskegon,"City of Muskegon, Precinct 5",Straight Party,,Republican,REP,36,11,47
Muskegon,"City of Muskegon, Precinct 5",Straight Party,,Libertarian,LIB,5,0,5
Muskegon,"City of Muskegon, Precinct 5",Straight Party,,U.S. Taxpayers,UST,3,0,3
Muskegon,"City of Muskegon, Precinct 5",Straight Party,,Working Class,WC,2,2,4
Muskegon,"City of Muskegon, Precinct 5",Straight Party,,Green,GRN,2,0,2
Muskegon,"City of Muskegon, Precinct 5",Straight Party,,Natural Law,NLP,0,1,1
Muskegon,"City of Muskegon, Precinct 5",Straight Party,,Cast Votes,,294,194,488
Muskegon,"City of Muskegon, Precinct 5",Straight Party,,Overvotes,,0,1,1
Muskegon,"City of Muskegon, Precinct 5",Straight Party,,Unresolved,,0,0,0
