county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Fruitland Township, Precinct 2",Governor,,Gretchen Whitmer,DEM,295,411,706
Muskegon,"Fruitland Township, Precinct 2",Governor,,Tudor M. Dixon,REP,543,212,755
Muskegon,"Fruitland Township, Precinct 2",Governor,,Mary Buzuma,LIB,8,8,16
Muskegon,"Fruitland Township, Precinct 2",Governor,,Donna Brandenburg,UST,3,6,9
Muskegon,"Fruitland Township, Precinct 2",Governor,,Kevin Hogan,GRN,1,1,2
Muskegon,"Fruitland Township, Precinct 2",Governor,,Daryl M. Simpson,NLP,0,1,1
Muskegon,"Fruitland Township, Precinct 2",Governor,,Bob Scott (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 2",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 2",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 2",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 2",Governor,,Evan S Space (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 2",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 2",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 2",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 2",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 2",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 2",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 2",Governor,,Cast Votes,,850,639,1489
Muskegon,"Fruitland Township, Precinct 2",Governor,,Overvotes,,1,0,1
Muskegon,"Fruitland Township, Precinct 2",Governor,,Unresolved,,0,0,0
Muskegon,"Fruitland Township, Precinct 2",Secretary of State,,,,,,
Muskegon,"Fruitland Township, Precinct 2",Secretary of State,,Jocelyn Benson,DEM,305,427,732
Muskegon,"Fruitland Township, Precinct 2",Secretary of State,,Kristina Elaine Karamo,REP,506,194,700
Muskegon,"Fruitland Township, Precinct 2",Secretary of State,,Gregory Scott Stempfle,LIB,12,5,17
Muskegon,"Fruitland Township, Precinct 2",Secretary of State,,Christine C. Schwartz,UST,9,5,14
Muskegon,"Fruitland Township, Precinct 2",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,5,1,6
Muskegon,"Fruitland Township, Precinct 2",Secretary of State,,Cast Votes,,837,632,1469
Muskegon,"Fruitland Township, Precinct 2",Secretary of State,,Overvotes,,1,0,1
Muskegon,"Fruitland Township, Precinct 2",Secretary of State,,Unresolved,,0,0,0
