county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,Democratic,DEM,178,257,435
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,Republican,REP,209,211,420
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,Libertarian,LIB,4,2,6
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,U.S. Taxpayers,UST,0,1,1
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,Working Class,WC,1,0,1
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,Green,GRN,1,1,2
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,Natural Law,NLP,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,Cast Votes,,393,472,865
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 3",Straight Party,,Unresolved,,0,0,0
