county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Laketon Township, Precinct 3",Attorney General,,Dana Nessel,DEM,298,332,630
Muskegon,"Laketon Township, Precinct 3",Attorney General,,Matthew DePerno,REP,430,183,613
Muskegon,"Laketon Township, Precinct 3",Attorney General,,"Joseph W. McHugh, Jr.",LIB,15,8,23
Muskegon,"Laketon Township, Precinct 3",Attorney General,,Gerald T. Van Sickle,UST,8,4,12
Muskegon,"Laketon Township, Precinct 3",Attorney General,,Cast Votes,,751,527,1278
Muskegon,"Laketon Township, Precinct 3",Attorney General,,Overvotes,,0,0,0
Muskegon,"Laketon Township, Precinct 3",Attorney General,,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 3",U.S. House,2,,,,,
Muskegon,"Laketon Township, Precinct 3",U.S. House,2,Jerry Hilliard,DEM,268,295,563
Muskegon,"Laketon Township, Precinct 3",U.S. House,2,John Moolenaar,REP,451,216,667
Muskegon,"Laketon Township, Precinct 3",U.S. House,2,Nathan Hewer,LIB,22,11,33
Muskegon,"Laketon Township, Precinct 3",U.S. House,2,Cast Votes,,741,522,1263
Muskegon,"Laketon Township, Precinct 3",U.S. House,2,Overvotes,,0,0,0
Muskegon,"Laketon Township, Precinct 3",U.S. House,2,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 3",State Senate,32,,,,,
Muskegon,"Laketon Township, Precinct 3",State Senate,32,Terry J. Sabo,DEM,318,320,638
Muskegon,"Laketon Township, Precinct 3",State Senate,32,Jon C. Bumstead,REP,440,207,647
Muskegon,"Laketon Township, Precinct 3",State Senate,32,Cast Votes,,758,527,1285
Muskegon,"Laketon Township, Precinct 3",State Senate,32,Overvotes,,0,0,0
Muskegon,"Laketon Township, Precinct 3",State Senate,32,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 3",State House,87,,,,,
Muskegon,"Laketon Township, Precinct 3",State House,87,Will Snyder,DEM,302,321,623
Muskegon,"Laketon Township, Precinct 3",State House,87,Michael L. Haueisen,REP,428,202,630
Muskegon,"Laketon Township, Precinct 3",State House,87,Cast Votes,,730,523,1253
Muskegon,"Laketon Township, Precinct 3",State House,87,Overvotes,,0,0,0
Muskegon,"Laketon Township, Precinct 3",State House,87,Unresolved,,0,0,0
