county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Muskegon, Precinct 2",Attorney General,,Dana Nessel,DEM,343,192,535
Muskegon,"City of Muskegon, Precinct 2",Attorney General,,Matthew DePerno,REP,93,23,116
Muskegon,"City of Muskegon, Precinct 2",Attorney General,,"Joseph W. McHugh, Jr.",LIB,8,0,8
Muskegon,"City of Muskegon, Precinct 2",Attorney General,,Gerald T. Van Sickle,UST,7,2,9
Muskegon,"City of Muskegon, Precinct 2",Attorney General,,Cast Votes,,451,217,668
Muskegon,"City of Muskegon, Precinct 2",Attorney General,,Overvotes,,0,0,0
Muskegon,"City of Muskegon, Precinct 2",Attorney General,,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 2",U.S. House,3,,,,,
Muskegon,"City of Muskegon, Precinct 2",U.S. House,3,Hillary Scholten,DEM,345,189,534
Muskegon,"City of Muskegon, Precinct 2",U.S. House,3,John Gibbs,REP,89,25,114
Muskegon,"City of Muskegon, Precinct 2",U.S. House,3,Jamie Lewis,LIB,9,2,11
Muskegon,"City of Muskegon, Precinct 2",U.S. House,3,Louis Palus,WC,11,3,14
Muskegon,"City of Muskegon, Precinct 2",U.S. House,3,Cast Votes,,454,219,673
Muskegon,"City of Muskegon, Precinct 2",U.S. House,3,Overvotes,,0,0,0
Muskegon,"City of Muskegon, Precinct 2",U.S. House,3,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 2",State Senate,32,,,,,
Muskegon,"City of Muskegon, Precinct 2",State Senate,32,Terry J. Sabo,DEM,342,193,535
Muskegon,"City of Muskegon, Precinct 2",State Senate,32,Jon C. Bumstead,REP,106,27,133
Muskegon,"City of Muskegon, Precinct 2",State Senate,32,Cast Votes,,448,220,668
Muskegon,"City of Muskegon, Precinct 2",State Senate,32,Overvotes,,0,0,0
Muskegon,"City of Muskegon, Precinct 2",State Senate,32,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 2",State House,87,,,,,
Muskegon,"City of Muskegon, Precinct 2",State House,87,Will Snyder,DEM,350,192,542
Muskegon,"City of Muskegon, Precinct 2",State House,87,Michael L. Haueisen,REP,96,25,121
Muskegon,"City of Muskegon, Precinct 2",State House,87,Cast Votes,,446,217,663
Muskegon,"City of Muskegon, Precinct 2",State House,87,Overvotes,,0,0,0
Muskegon,"City of Muskegon, Precinct 2",State House,87,Unresolved,,0,0,0
