county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Gretchen Whitmer,DEM,264,224,488
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Tudor M. Dixon,REP,243,80,323
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Mary Buzuma,LIB,9,4,13
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Donna Brandenburg,UST,5,2,7
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Kevin Hogan,GRN,4,0,4
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Daryl M. Simpson,NLP,1,0,1
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Bob Scott (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Evan S Space (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Cast Votes,,526,310,836
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Overvotes,,0,3,3
Muskegon,"Muskegon Charter Township, Precinct 6",Governor,,Unresolved,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 6",Secretary of State,,,,,,
Muskegon,"Muskegon Charter Township, Precinct 6",Secretary of State,,Jocelyn Benson,DEM,273,237,510
Muskegon,"Muskegon Charter Township, Precinct 6",Secretary of State,,Kristina Elaine Karamo,REP,224,65,289
Muskegon,"Muskegon Charter Township, Precinct 6",Secretary of State,,Gregory Scott Stempfle,LIB,15,2,17
Muskegon,"Muskegon Charter Township, Precinct 6",Secretary of State,,Christine C. Schwartz,UST,6,0,6
Muskegon,"Muskegon Charter Township, Precinct 6",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,2,0,2
Muskegon,"Muskegon Charter Township, Precinct 6",Secretary of State,,Cast Votes,,520,304,824
Muskegon,"Muskegon Charter Township, Precinct 6",Secretary of State,,Overvotes,,1,0,1
Muskegon,"Muskegon Charter Township, Precinct 6",Secretary of State,,Unresolved,,0,0,0
