county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Gretchen Whitmer,DEM,184,310,494
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Tudor M. Dixon,REP,401,193,594
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Mary Buzuma,LIB,9,9,18
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Donna Brandenburg,UST,2,3,5
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Kevin Hogan,GRN,3,0,3
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Daryl M. Simpson,NLP,1,1,2
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Bob Scott (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Evan S Space (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Cast Votes,,600,516,1116
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",Governor,,Unresolved,,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",Secretary of State,,,,,,
Muskegon,"City of Norton Shores, Precinct 6",Secretary of State,,Jocelyn Benson,DEM,203,334,537
Muskegon,"City of Norton Shores, Precinct 6",Secretary of State,,Kristina Elaine Karamo,REP,367,163,530
Muskegon,"City of Norton Shores, Precinct 6",Secretary of State,,Gregory Scott Stempfle,LIB,12,8,20
Muskegon,"City of Norton Shores, Precinct 6",Secretary of State,,Christine C. Schwartz,UST,4,2,6
Muskegon,"City of Norton Shores, Precinct 6",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,4,0,4
Muskegon,"City of Norton Shores, Precinct 6",Secretary of State,,Cast Votes,,590,507,1097
Muskegon,"City of Norton Shores, Precinct 6",Secretary of State,,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 6",Secretary of State,,Unresolved,,0,0,0
