county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Norton Shores, Precinct 8",Straight Party,,Democratic,DEM,95,215,310
Muskegon,"City of Norton Shores, Precinct 8",Straight Party,,Republican,REP,183,129,312
Muskegon,"City of Norton Shores, Precinct 8",Straight Party,,Libertarian,LIB,1,0,1
Muskegon,"City of Norton Shores, Precinct 8",Straight Party,,U.S. Taxpayers,UST,1,1,2
Muskegon,"City of Norton Shores, Precinct 8",Straight Party,,Working Class,WC,3,1,4
Muskegon,"City of Norton Shores, Precinct 8",Straight Party,,Green,GRN,0,1,1
Muskegon,"City of Norton Shores, Precinct 8",Straight Party,,Natural Law,NLP,1,0,1
Muskegon,"City of Norton Shores, Precinct 8",Straight Party,,Cast Votes,,284,347,631
Muskegon,"City of Norton Shores, Precinct 8",Straight Party,,Overvotes,,1,0,1
Muskegon,"City of Norton Shores, Precinct 8",Straight Party,,Unresolved,,0,0,0
