county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Democratic,DEM,160,262,422
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Republican,REP,293,137,430
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Libertarian,LIB,2,3,5
Muskegon,"Laketon Township, Precinct 2",Straight Party,,U.S. Taxpayers,UST,1,1,2
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Working Class,WC,2,0,2
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Green,GRN,1,1,2
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Natural Law,NLP,0,0,0
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Cast Votes,,459,404,863
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Overvotes,,0,1,1
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Unresolved,,0,0,0
