county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Laketon Township, Precinct 3",Governor,,Gretchen Whitmer,DEM,319,336,655
Muskegon,"Laketon Township, Precinct 3",Governor,,Tudor M. Dixon,REP,441,185,626
Muskegon,"Laketon Township, Precinct 3",Governor,,Mary Buzuma,LIB,7,5,12
Muskegon,"Laketon Township, Precinct 3",Governor,,Donna Brandenburg,UST,4,4,8
Muskegon,"Laketon Township, Precinct 3",Governor,,Kevin Hogan,GRN,3,1,4
Muskegon,"Laketon Township, Precinct 3",Governor,,Daryl M. Simpson,NLP,1,1,2
Muskegon,"Laketon Township, Precinct 3",Governor,,Bob Scott (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Evan S Space (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Cast Votes,,775,532,1307
Muskegon,"Laketon Township, Precinct 3",Governor,,Overvotes,,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 3",Secretary of State,,,,,,
Muskegon,"Laketon Township, Precinct 3",Secretary of State,,Jocelyn Benson,DEM,325,357,682
Muskegon,"Laketon Township, Precinct 3",Secretary of State,,Kristina Elaine Karamo,REP,407,165,572
Muskegon,"Laketon Township, Precinct 3",Secretary of State,,Gregory Scott Stempfle,LIB,17,5,22
Muskegon,"Laketon Township, Precinct 3",Secretary of State,,Christine C. Schwartz,UST,6,3,9
Muskegon,"Laketon Township, Precinct 3",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,1,1,2
Muskegon,"Laketon Township, Precinct 3",Secretary of State,,Cast Votes,,756,531,1287
Muskegon,"Laketon Township, Precinct 3",Secretary of State,,Overvotes,,1,0,1
Muskegon,"Laketon Township, Precinct 3",Secretary of State,,Unresolved,,0,0,0
