county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Fruitport Charter Township, Precinct 5",Straight Party,,Democratic,DEM,85,168,253
Muskegon,"Fruitport Charter Township, Precinct 5",Straight Party,,Republican,REP,251,136,387
Muskegon,"Fruitport Charter Township, Precinct 5",Straight Party,,Libertarian,LIB,4,1,5
Muskegon,"Fruitport Charter Township, Precinct 5",Straight Party,,U.S. Taxpayers,UST,3,0,3
Muskegon,"Fruitport Charter Township, Precinct 5",Straight Party,,Working Class,WC,1,0,1
Muskegon,"Fruitport Charter Township, Precinct 5",Straight Party,,Green,GRN,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 5",Straight Party,,Natural Law,NLP,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 5",Straight Party,,Cast Votes,,344,305,649
Muskegon,"Fruitport Charter Township, Precinct 5",Straight Party,,Overvotes,,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 5",Straight Party,,Unresolved,,0,0,0
