county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Fruitport Charter Township, Precinct 2",Attorney General,,Dana Nessel,DEM,245,353,598
Muskegon,"Fruitport Charter Township, Precinct 2",Attorney General,,Matthew DePerno,REP,474,210,684
Muskegon,"Fruitport Charter Township, Precinct 2",Attorney General,,"Joseph W. McHugh, Jr.",LIB,22,4,26
Muskegon,"Fruitport Charter Township, Precinct 2",Attorney General,,Gerald T. Van Sickle,UST,5,8,13
Muskegon,"Fruitport Charter Township, Precinct 2",Attorney General,,Cast Votes,,746,575,1321
Muskegon,"Fruitport Charter Township, Precinct 2",Attorney General,,Overvotes,,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 2",Attorney General,,Unresolved,,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. House,3,,,,,
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. House,3,Hillary Scholten,DEM,243,353,596
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. House,3,John Gibbs,REP,454,195,649
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. House,3,Jamie Lewis,LIB,26,10,36
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. House,3,Louis Palus,WC,22,14,36
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. House,3,Cast Votes,,745,572,1317
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. House,3,Overvotes,,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. House,3,Unresolved,,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 2",State Senate,32,,,,,
Muskegon,"Fruitport Charter Township, Precinct 2",State Senate,32,Terry J. Sabo,DEM,240,325,565
Muskegon,"Fruitport Charter Township, Precinct 2",State Senate,32,Jon C. Bumstead,REP,503,249,752
Muskegon,"Fruitport Charter Township, Precinct 2",State Senate,32,Cast Votes,,743,574,1317
Muskegon,"Fruitport Charter Township, Precinct 2",State Senate,32,Overvotes,,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 2",State Senate,32,Unresolved,,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 2",State House,89,,,,,
Muskegon,"Fruitport Charter Township, Precinct 2",State House,89,Sharon McConnon,DEM,234,315,549
Muskegon,"Fruitport Charter Township, Precinct 2",State House,89,Luke Meerman,REP,488,230,718
Muskegon,"Fruitport Charter Township, Precinct 2",State House,89,Cast Votes,,722,545,1267
Muskegon,"Fruitport Charter Township, Precinct 2",State House,89,Overvotes,,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 2",State House,89,Unresolved,,0,0,0
