county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Muskegon Charter Township, Precinct 3",Straight Party,,Democratic,DEM,135,186,321
Muskegon,"Muskegon Charter Township, Precinct 3",Straight Party,,Republican,REP,271,83,354
Muskegon,"Muskegon Charter Township, Precinct 3",Straight Party,,Libertarian,LIB,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",Straight Party,,U.S. Taxpayers,UST,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",Straight Party,,Working Class,WC,1,1,2
Muskegon,"Muskegon Charter Township, Precinct 3",Straight Party,,Green,GRN,1,1,2
Muskegon,"Muskegon Charter Township, Precinct 3",Straight Party,,Natural Law,NLP,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",Straight Party,,Cast Votes,,408,271,679
Muskegon,"Muskegon Charter Township, Precinct 3",Straight Party,,Overvotes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 3",Straight Party,,Unresolved,,0,0,0
