county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Muskegon Heights, Precinct 4",Attorney General,,Dana Nessel,DEM,617,0,617
Muskegon,"City of Muskegon Heights, Precinct 4",Attorney General,,Matthew DePerno,REP,62,0,62
Muskegon,"City of Muskegon Heights, Precinct 4",Attorney General,,"Joseph W. McHugh, Jr.",LIB,6,0,6
Muskegon,"City of Muskegon Heights, Precinct 4",Attorney General,,Gerald T. Van Sickle,UST,7,0,7
Muskegon,"City of Muskegon Heights, Precinct 4",Attorney General,,Cast Votes,,692,0,692
Muskegon,"City of Muskegon Heights, Precinct 4",Attorney General,,Overvotes,,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 4",Attorney General,,Unresolved,,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 4",U.S. House,3,,,,,
Muskegon,"City of Muskegon Heights, Precinct 4",U.S. House,3,Hillary Scholten,DEM,614,0,614
Muskegon,"City of Muskegon Heights, Precinct 4",U.S. House,3,John Gibbs,REP,58,0,58
Muskegon,"City of Muskegon Heights, Precinct 4",U.S. House,3,Jamie Lewis,LIB,7,0,7
Muskegon,"City of Muskegon Heights, Precinct 4",U.S. House,3,Louis Palus,WC,13,0,13
Muskegon,"City of Muskegon Heights, Precinct 4",U.S. House,3,Cast Votes,,692,0,692
Muskegon,"City of Muskegon Heights, Precinct 4",U.S. House,3,Overvotes,,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 4",U.S. House,3,Unresolved,,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 4",State Senate,32,,,,,
Muskegon,"City of Muskegon Heights, Precinct 4",State Senate,32,Terry J. Sabo,DEM,620,0,620
Muskegon,"City of Muskegon Heights, Precinct 4",State Senate,32,Jon C. Bumstead,REP,73,0,73
Muskegon,"City of Muskegon Heights, Precinct 4",State Senate,32,Cast Votes,,693,0,693
Muskegon,"City of Muskegon Heights, Precinct 4",State Senate,32,Overvotes,,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 4",State Senate,32,Unresolved,,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 4",State House,87,,,,,
Muskegon,"City of Muskegon Heights, Precinct 4",State House,87,Will Snyder,DEM,619,0,619
Muskegon,"City of Muskegon Heights, Precinct 4",State House,87,Michael L. Haueisen,REP,65,0,65
Muskegon,"City of Muskegon Heights, Precinct 4",State House,87,Cast Votes,,684,0,684
Muskegon,"City of Muskegon Heights, Precinct 4",State House,87,Overvotes,,0,0,0
Muskegon,"City of Muskegon Heights, Precinct 4",State House,87,Unresolved,,0,0,0
