county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Christine Baker,DEM,36,46,82
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Greg VanWoerkom,REP,86,35,121
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Marv Bolthouse,LIB,2,0,2
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Cast Votes,,124,81,205
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Unresolved,,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",State House,88,,,,,
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Pamela Pugh,DEM,209,199,408
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Mitchell Robinson,DEM,195,184,379
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Tamara D. Carlone,REP,249,76,325
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Linda Lee Tarver,REP,245,72,317
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Donna Gundle-Krieg,LIB,22,2,24
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Bill Hall,LIB,19,2,21
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Ethan Hobson,UST,14,6,20
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Mary Anne Hering,WC,36,12,48
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Cast Votes,,989,553,1542
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Unresolved,,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",State House,88,,,,,
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Mike Behm,DEM,206,182,388
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Kathy White,DEM,205,194,399
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Lena Epstein,REP,254,80,334
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Sevag Vartanian,REP,231,70,301
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Eric Larson,LIB,29,3,32
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Joe Sanger,UST,19,3,22
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Sherry A. Wells,GRN,15,8,23
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Kathleen Oakford,NLP,11,3,14
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Cast Votes,,970,543,1513
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",State House,88,Unresolved,,0,0,0
