county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Muskegon, Precinct 14",Attorney General,,Dana Nessel,DEM,223,410,633
Muskegon,"City of Muskegon, Precinct 14",Attorney General,,Matthew DePerno,REP,184,158,342
Muskegon,"City of Muskegon, Precinct 14",Attorney General,,"Joseph W. McHugh, Jr.",LIB,5,4,9
Muskegon,"City of Muskegon, Precinct 14",Attorney General,,Gerald T. Van Sickle,UST,2,3,5
Muskegon,"City of Muskegon, Precinct 14",Attorney General,,Cast Votes,,414,575,989
Muskegon,"City of Muskegon, Precinct 14",Attorney General,,Overvotes,,0,0,0
Muskegon,"City of Muskegon, Precinct 14",Attorney General,,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 14",U.S. House,3,,,,,
Muskegon,"City of Muskegon, Precinct 14",U.S. House,3,Hillary Scholten,DEM,227,403,630
Muskegon,"City of Muskegon, Precinct 14",U.S. House,3,John Gibbs,REP,179,162,341
Muskegon,"City of Muskegon, Precinct 14",U.S. House,3,Jamie Lewis,LIB,4,1,5
Muskegon,"City of Muskegon, Precinct 14",U.S. House,3,Louis Palus,WC,7,6,13
Muskegon,"City of Muskegon, Precinct 14",U.S. House,3,Cast Votes,,417,572,989
Muskegon,"City of Muskegon, Precinct 14",U.S. House,3,Overvotes,,0,0,0
Muskegon,"City of Muskegon, Precinct 14",U.S. House,3,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 14",State Senate,32,,,,,
Muskegon,"City of Muskegon, Precinct 14",State Senate,32,Terry J. Sabo,DEM,209,385,594
Muskegon,"City of Muskegon, Precinct 14",State Senate,32,Jon C. Bumstead,REP,203,191,394
Muskegon,"City of Muskegon, Precinct 14",State Senate,32,Cast Votes,,412,576,988
Muskegon,"City of Muskegon, Precinct 14",State Senate,32,Overvotes,,0,0,0
Muskegon,"City of Muskegon, Precinct 14",State Senate,32,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 14",State House,87,,,,,
Muskegon,"City of Muskegon, Precinct 14",State House,87,Will Snyder,DEM,225,391,616
Muskegon,"City of Muskegon, Precinct 14",State House,87,Michael L. Haueisen,REP,182,174,356
Muskegon,"City of Muskegon, Precinct 14",State House,87,Cast Votes,,407,565,972
Muskegon,"City of Muskegon, Precinct 14",State House,87,Overvotes,,0,0,0
Muskegon,"City of Muskegon, Precinct 14",State House,87,Unresolved,,0,0,0
