county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Gretchen Whitmer,DEM,280,248,528
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Tudor M. Dixon,REP,353,174,527
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Mary Buzuma,LIB,8,1,9
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Donna Brandenburg,UST,1,0,1
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Kevin Hogan,GRN,1,0,1
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Daryl M. Simpson,NLP,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Bob Scott (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Evan S Space (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Cast Votes,,643,423,1066
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Overvotes,,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",Governor,,Unresolved,,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",Secretary of State,,,,,,
Muskegon,"City of North Muskegon, Precinct 2",Secretary of State,,Jocelyn Benson,DEM,300,267,567
Muskegon,"City of North Muskegon, Precinct 2",Secretary of State,,Kristina Elaine Karamo,REP,313,152,465
Muskegon,"City of North Muskegon, Precinct 2",Secretary of State,,Gregory Scott Stempfle,LIB,11,1,12
Muskegon,"City of North Muskegon, Precinct 2",Secretary of State,,Christine C. Schwartz,UST,3,0,3
Muskegon,"City of North Muskegon, Precinct 2",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,2,0,2
Muskegon,"City of North Muskegon, Precinct 2",Secretary of State,,Cast Votes,,629,420,1049
Muskegon,"City of North Muskegon, Precinct 2",Secretary of State,,Overvotes,,0,0,0
Muskegon,"City of North Muskegon, Precinct 2",Secretary of State,,Unresolved,,0,0,0
