county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Gretchen Whitmer,DEM,252,222,474
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Tudor M. Dixon,REP,263,71,334
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Mary Buzuma,LIB,11,3,14
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Donna Brandenburg,UST,6,1,7
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Kevin Hogan,GRN,5,3,8
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Daryl M. Simpson,NLP,1,1,2
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Bob Scott (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Evan S Space (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Cast Votes,,538,301,839
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Overvotes,,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",Governor,,Unresolved,,0,0,0
Muskegon,"City of Norton Shores, Precinct 4",Secretary of State,,,,,,
Muskegon,"City of Norton Shores, Precinct 4",Secretary of State,,Jocelyn Benson,DEM,256,228,484
Muskegon,"City of Norton Shores, Precinct 4",Secretary of State,,Kristina Elaine Karamo,REP,258,63,321
Muskegon,"City of Norton Shores, Precinct 4",Secretary of State,,Gregory Scott Stempfle,LIB,11,2,13
Muskegon,"City of Norton Shores, Precinct 4",Secretary of State,,Christine C. Schwartz,UST,6,3,9
Muskegon,"City of Norton Shores, Precinct 4",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,5,3,8
Muskegon,"City of Norton Shores, Precinct 4",Secretary of State,,Cast Votes,,536,299,835
Muskegon,"City of Norton Shores, Precinct 4",Secretary of State,,Overvotes,,1,1,2
Muskegon,"City of Norton Shores, Precinct 4",Secretary of State,,Unresolved,,0,0,0
