county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Gretchen Whitmer,DEM,277,492,769
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Tudor M. Dixon,REP,390,267,657
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Mary Buzuma,LIB,6,8,14
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Donna Brandenburg,UST,3,2,5
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Kevin Hogan,GRN,1,1,2
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Daryl M. Simpson,NLP,0,0,0
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Bob Scott (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Evan S Space (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Cast Votes,,677,770,1447
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Overvotes,,1,0,1
Muskegon,"City of Norton Shores, Precinct 8",Governor,,Unresolved,,0,0,0
Muskegon,"City of Norton Shores, Precinct 8",Secretary of State,,,,,,
Muskegon,"City of Norton Shores, Precinct 8",Secretary of State,,Jocelyn Benson,DEM,289,511,800
Muskegon,"City of Norton Shores, Precinct 8",Secretary of State,,Kristina Elaine Karamo,REP,362,236,598
Muskegon,"City of Norton Shores, Precinct 8",Secretary of State,,Gregory Scott Stempfle,LIB,7,7,14
Muskegon,"City of Norton Shores, Precinct 8",Secretary of State,,Christine C. Schwartz,UST,6,2,8
Muskegon,"City of Norton Shores, Precinct 8",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,1,2,3
Muskegon,"City of Norton Shores, Precinct 8",Secretary of State,,Cast Votes,,665,758,1423
Muskegon,"City of Norton Shores, Precinct 8",Secretary of State,,Overvotes,,0,1,1
Muskegon,"City of Norton Shores, Precinct 8",Secretary of State,,Unresolved,,0,0,0
