county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Egelston Township, Precinct 2",Attorney General,,Dana Nessel,DEM,664,0,664
Muskegon,"Egelston Township, Precinct 2",Attorney General,,Matthew DePerno,REP,807,0,807
Muskegon,"Egelston Township, Precinct 2",Attorney General,,"Joseph W. McHugh, Jr.",LIB,35,0,35
Muskegon,"Egelston Township, Precinct 2",Attorney General,,Gerald T. Van Sickle,UST,21,0,21
Muskegon,"Egelston Township, Precinct 2",Attorney General,,Cast Votes,,1527,0,1527
Muskegon,"Egelston Township, Precinct 2",Attorney General,,Overvotes,,0,0,0
Muskegon,"Egelston Township, Precinct 2",Attorney General,,Unresolved,,0,0,0
Muskegon,"Egelston Township, Precinct 2",U.S. House,2,,,,,
Muskegon,"Egelston Township, Precinct 2",U.S. House,2,Jerry Hilliard,DEM,608,0,608
Muskegon,"Egelston Township, Precinct 2",U.S. House,2,John Moolenaar,REP,874,0,874
Muskegon,"Egelston Township, Precinct 2",U.S. House,2,Nathan Hewer,LIB,41,0,41
Muskegon,"Egelston Township, Precinct 2",U.S. House,2,Cast Votes,,1523,0,1523
Muskegon,"Egelston Township, Precinct 2",U.S. House,2,Overvotes,,0,0,0
Muskegon,"Egelston Township, Precinct 2",U.S. House,2,Unresolved,,0,0,0
Muskegon,"Egelston Township, Precinct 2",State Senate,32,,,,,
Muskegon,"Egelston Township, Precinct 2",State Senate,32,Terry J. Sabo,DEM,645,0,645
Muskegon,"Egelston Township, Precinct 2",State Senate,32,Jon C. Bumstead,REP,890,0,890
Muskegon,"Egelston Township, Precinct 2",State Senate,32,Cast Votes,,1535,0,1535
Muskegon,"Egelston Township, Precinct 2",State Senate,32,Overvotes,,1,0,1
Muskegon,"Egelston Township, Precinct 2",State Senate,32,Unresolved,,0,0,0
Muskegon,"Egelston Township, Precinct 2",State House,89,,,,,
Muskegon,"Egelston Township, Precinct 2",State House,89,Sharon McConnon,DEM,616,0,616
Muskegon,"Egelston Township, Precinct 2",State House,89,Luke Meerman,REP,880,0,880
Muskegon,"Egelston Township, Precinct 2",State House,89,Cast Votes,,1496,0,1496
Muskegon,"Egelston Township, Precinct 2",State House,89,Overvotes,,0,0,0
Muskegon,"Egelston Township, Precinct 2",State House,89,Unresolved,,0,0,0
