county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Muskegon, Precinct 8",Governor,,Gretchen Whitmer,DEM,234,156,390
Muskegon,"City of Muskegon, Precinct 8",Governor,,Tudor M. Dixon,REP,71,28,99
Muskegon,"City of Muskegon, Precinct 8",Governor,,Mary Buzuma,LIB,2,2,4
Muskegon,"City of Muskegon, Precinct 8",Governor,,Donna Brandenburg,UST,1,1,2
Muskegon,"City of Muskegon, Precinct 8",Governor,,Kevin Hogan,GRN,2,0,2
Muskegon,"City of Muskegon, Precinct 8",Governor,,Daryl M. Simpson,NLP,0,0,0
Muskegon,"City of Muskegon, Precinct 8",Governor,,Bob Scott (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 8",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 8",Governor,,Ervin Joseph Lamie (W),,1,0,1
Muskegon,"City of Muskegon, Precinct 8",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 8",Governor,,Evan S Space (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 8",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 8",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 8",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 8",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 8",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 8",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 8",Governor,,Cast Votes,,311,187,498
Muskegon,"City of Muskegon, Precinct 8",Governor,,Overvotes,,1,0,1
Muskegon,"City of Muskegon, Precinct 8",Governor,,Unresolved,,0,0,0
Muskegon,"City of Muskegon, Precinct 8",Secretary of State,,,,,,
Muskegon,"City of Muskegon, Precinct 8",Secretary of State,,Jocelyn Benson,DEM,236,157,393
Muskegon,"City of Muskegon, Precinct 8",Secretary of State,,Kristina Elaine Karamo,REP,69,30,99
Muskegon,"City of Muskegon, Precinct 8",Secretary of State,,Gregory Scott Stempfle,LIB,0,0,0
Muskegon,"City of Muskegon, Precinct 8",Secretary of State,,Christine C. Schwartz,UST,0,0,0
Muskegon,"City of Muskegon, Precinct 8",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,2,0,2
Muskegon,"City of Muskegon, Precinct 8",Secretary of State,,Cast Votes,,307,187,494
Muskegon,"City of Muskegon, Precinct 8",Secretary of State,,Overvotes,,1,0,1
Muskegon,"City of Muskegon, Precinct 8",Secretary of State,,Unresolved,,0,0,0
