county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,Democratic,DEM,136,160,296
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,Republican,REP,111,51,162
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,Libertarian,LIB,4,0,4
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,U.S. Taxpayers,UST,0,1,1
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,Working Class,WC,3,0,3
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,Green,GRN,0,1,1
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,Natural Law,NLP,0,2,2
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,Cast Votes,,254,215,469
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,Overvotes,,1,0,1
Muskegon,"City of Muskegon, Precinct 13",Straight Party,,Unresolved,,0,0,0
