county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Muskegon Charter Township, Precinct 7",Attorney General,,Dana Nessel,DEM,174,147,321
Muskegon,"Muskegon Charter Township, Precinct 7",Attorney General,,Matthew DePerno,REP,223,50,273
Muskegon,"Muskegon Charter Township, Precinct 7",Attorney General,,"Joseph W. McHugh, Jr.",LIB,9,1,10
Muskegon,"Muskegon Charter Township, Precinct 7",Attorney General,,Gerald T. Van Sickle,UST,6,4,10
Muskegon,"Muskegon Charter Township, Precinct 7",Attorney General,,Cast Votes,,412,202,614
Muskegon,"Muskegon Charter Township, Precinct 7",Attorney General,,Overvotes,,1,1,2
Muskegon,"Muskegon Charter Township, Precinct 7",Attorney General,,Unresolved,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. House,3,,,,,
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. House,3,Hillary Scholten,DEM,180,147,327
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. House,3,John Gibbs,REP,217,45,262
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. House,3,Jamie Lewis,LIB,10,4,14
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. House,3,Louis Palus,WC,13,6,19
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. House,3,Cast Votes,,420,202,622
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. House,3,Overvotes,,0,2,2
Muskegon,"Muskegon Charter Township, Precinct 7",U.S. House,3,Unresolved,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 7",State Senate,32,,,,,
Muskegon,"Muskegon Charter Township, Precinct 7",State Senate,32,Terry J. Sabo,DEM,169,143,312
Muskegon,"Muskegon Charter Township, Precinct 7",State Senate,32,Jon C. Bumstead,REP,250,57,307
Muskegon,"Muskegon Charter Township, Precinct 7",State Senate,32,Cast Votes,,419,200,619
Muskegon,"Muskegon Charter Township, Precinct 7",State Senate,32,Overvotes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 7",State Senate,32,Unresolved,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 7",State House,87,,,,,
Muskegon,"Muskegon Charter Township, Precinct 7",State House,87,Will Snyder,DEM,173,143,316
Muskegon,"Muskegon Charter Township, Precinct 7",State House,87,Michael L. Haueisen,REP,233,51,284
Muskegon,"Muskegon Charter Township, Precinct 7",State House,87,Cast Votes,,406,194,600
Muskegon,"Muskegon Charter Township, Precinct 7",State House,87,Overvotes,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 7",State House,87,Unresolved,,0,0,0
