county,precinct,office,district,candidate,party,election_day,absentee,total
Muskegon,"Sullivan Township, Precinct 1",Straight Party,,Democratic,DEM,106,129,235
Muskegon,"Sullivan Township, Precinct 1",Straight Party,,Republican,REP,364,99,463
Muskegon,"Sullivan Township, Precinct 1",Straight Party,,Libertarian,LIB,3,2,5
Muskegon,"Sullivan Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,0,3,3
Muskegon,"Sullivan Township, Precinct 1",Straight Party,,Working Class,WC,1,2,3
Muskegon,"Sullivan Township, Precinct 1",Straight Party,,Green,GRN,1,1,2
Muskegon,"Sullivan Township, Precinct 1",Straight Party,,Natural Law,NLP,1,1,2
Muskegon,"Sullivan Township, Precinct 1",Straight Party,,Cast Votes,,476,237,713
Muskegon,"Sullivan Township, Precinct 1",Straight Party,,Overvotes,,0,0,0
Muskegon,"Sullivan Township, Precinct 1",Straight Party,,Unresolved,,0,0,0
