county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,DEM,24,35,59
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,REP,131,60,191
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,LIB,1,0,1
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,UST,1,0,1
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,GRE,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,NAL,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,,157,95,252
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,,0,2,2
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 1A",Governor,,Gretchen Whitmer,,0,0,0
