county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Crockery Township, Precinct 1A",Secretary of State,,Jocelyn Benson,DEM,0,0,0
Ottawa,"Crockery Township, Precinct 1A",Secretary of State,,Kristina Elaine Karamo,REP,5,0,5
Ottawa,"Crockery Township, Precinct 1A",Secretary of State,,Gregory Scott Stempfle,LIB,0,0,0
Ottawa,"Crockery Township, Precinct 1A",Secretary of State,,Christine C. Schwartz,UST,0,0,0
Ottawa,"Crockery Township, Precinct 1A",Secretary of State,,Larry James Hutchinson Jr.,GRE,0,0,0
Ottawa,"Crockery Township, Precinct 1A",Secretary of State,,Cast Votes,,5,0,5
Ottawa,"Crockery Township, Precinct 1A",Secretary of State,,Undervotes,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",Secretary of State,,Overvotes,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",Secretary of State,,Rejected,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",Secretary of State,,Unresolved,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",Attorney General,,Dana Nessel,DEM,0,0,0
Ottawa,"Crockery Township, Precinct 1A",Attorney General,,Matthew DePerno,REP,5,0,5
Ottawa,"Crockery Township, Precinct 1A",Attorney General,,Joseph W. McHugh Jr.,LIB,0,0,0
Ottawa,"Crockery Township, Precinct 1A",Attorney General,,Gerald T. Van Sickle,UST,0,0,0
Ottawa,"Crockery Township, Precinct 1A",Attorney General,,Cast Votes,,5,0,5
Ottawa,"Crockery Township, Precinct 1A",Attorney General,,Undervotes,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",Attorney General,,Overvotes,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",Attorney General,,Rejected,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",Attorney General,,Unresolved,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",U.S. House,3,Hillary Scholten,DEM,0,0,0
Ottawa,"Crockery Township, Precinct 1A",U.S. House,3,John Gibbs,REP,4,0,4
Ottawa,"Crockery Township, Precinct 1A",U.S. House,3,Jamie Lewis,LIB,0,0,0
Ottawa,"Crockery Township, Precinct 1A",U.S. House,3,Louis Palus,WC,1,0,1
Ottawa,"Crockery Township, Precinct 1A",U.S. House,3,Cast Votes,,5,0,5
Ottawa,"Crockery Township, Precinct 1A",U.S. House,3,Undervotes,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",U.S. House,3,Overvotes,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",U.S. House,3,Rejected,,0,0,0
Ottawa,"Crockery Township, Precinct 1A",U.S. House,3,Unresolved,,0,0,0
