county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Spring Lake Township, Precinct 3A",State Senate,31,Kim S. Nagy,DEM,1,0,1
Ottawa,"Spring Lake Township, Precinct 3A",State Senate,31,Roger Victory,REP,6,0,6
Ottawa,"Spring Lake Township, Precinct 3A",State Senate,31,Jessica L. Fox,LIB,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",State Senate,31,Cast Votes,,7,0,7
Ottawa,"Spring Lake Township, Precinct 3A",State Senate,31,Undervotes,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",State Senate,31,Overvotes,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",State Senate,31,Rejected write-in votes,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",State Senate,31,Unresolved write-in votes,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",State House,88,Christine Baker,DEM,1,0,1
Ottawa,"Spring Lake Township, Precinct 3A",State House,88,Greg VanWoerkom,REP,6,0,6
Ottawa,"Spring Lake Township, Precinct 3A",State House,88,Marv Bolthouse,LIB,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",State House,88,Cast Votes,,7,0,7
Ottawa,"Spring Lake Township, Precinct 3A",State House,88,Undervotes,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",State House,88,Overvotes,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",State House,88,Rejected write-in votes,,0,0,0
Ottawa,"Spring Lake Township, Precinct 3A",State House,88,Unresolved write-in votes,,0,0,0
