county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Georgetown Charter Township, Precinct 2B",State Senate,31,Kim S. Nagy,DEM,76,72,148
Ottawa,"Georgetown Charter Township, Precinct 2B",State Senate,31,Roger Victory,REP,226,112,338
Ottawa,"Georgetown Charter Township, Precinct 2B",State Senate,31,Jessica L. Fox,LIB,4,4,8
Ottawa,"Georgetown Charter Township, Precinct 2B",State Senate,31,Cast Votes,,306,188,494
Ottawa,"Georgetown Charter Township, Precinct 2B",State Senate,31,Undervotes,,6,4,10
Ottawa,"Georgetown Charter Township, Precinct 2B",State Senate,31,Overvotes,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 2B",State Senate,31,Rejected,,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 2B",State Senate,31,Unresolved,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 2B",State House,85,Todd Avery,DEM,83,72,155
Ottawa,"Georgetown Charter Township, Precinct 2B",State House,85,Bradley Slagh,REP,217,114,331
Ottawa,"Georgetown Charter Township, Precinct 2B",State House,85,Greg Parlmer II,LIB,5,3,8
Ottawa,"Georgetown Charter Township, Precinct 2B",State House,85,Cast Votes,,305,189,494
Ottawa,"Georgetown Charter Township, Precinct 2B",State House,85,Undervotes,,7,3,10
Ottawa,"Georgetown Charter Township, Precinct 2B",State House,85,Overvotes,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 2B",State House,85,Rejected,,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 2B",State House,85,Unresolved,,0,0,0
