county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Grand Haven, Precinct 4",State Senate,31,Kim S. Nagy,DEM,453,403,856
Ottawa,"City of Grand Haven, Precinct 4",State Senate,31,Roger Victory,REP,487,188,675
Ottawa,"City of Grand Haven, Precinct 4",State Senate,31,Jessica L. Fox,LIB,38,13,51
Ottawa,"City of Grand Haven, Precinct 4",State Senate,31,Cast Votes,,978,604,1582
Ottawa,"City of Grand Haven, Precinct 4",State Senate,31,Undervotes,,40,11,51
Ottawa,"City of Grand Haven, Precinct 4",State Senate,31,Overvotes,,0,0,0
Ottawa,"City of Grand Haven, Precinct 4",State Senate,31,Rejected,,1,0,1
Ottawa,"City of Grand Haven, Precinct 4",State Senate,31,Unresolved,,0,0,0
Ottawa,"City of Grand Haven, Precinct 4",State House,88,Christine Baker,DEM,468,400,868
Ottawa,"City of Grand Haven, Precinct 4",State House,88,Greg VanWoerkom,REP,486,186,672
Ottawa,"City of Grand Haven, Precinct 4",State House,88,Marv Bolthouse,LIB,24,12,36
Ottawa,"City of Grand Haven, Precinct 4",State House,88,Cast Votes,,978,598,1576
Ottawa,"City of Grand Haven, Precinct 4",State House,88,Undervotes,,40,17,57
Ottawa,"City of Grand Haven, Precinct 4",State House,88,Overvotes,,0,0,0
Ottawa,"City of Grand Haven, Precinct 4",State House,88,Rejected,,1,0,1
Ottawa,"City of Grand Haven, Precinct 4",State House,88,Unresolved,,0,0,0
