county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"City of Holland, Ward 1, Precinct 2",State Senate,31,Kim S. Nagy,DEM,164,125,289
Ottawa,"City of Holland, Ward 1, Precinct 2",State Senate,31,Roger Victory,REP,227,87,314
Ottawa,"City of Holland, Ward 1, Precinct 2",State Senate,31,Jessica L. Fox,LIB,15,5,20
Ottawa,"City of Holland, Ward 1, Precinct 2",State Senate,31,Cast Votes,,406,217,623
Ottawa,"City of Holland, Ward 1, Precinct 2",State Senate,31,Undervotes,,12,5,17
Ottawa,"City of Holland, Ward 1, Precinct 2",State Senate,31,Overvotes,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",State Senate,31,Rejected,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",State Senate,31,Unresolved,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Larry D. Jackson,DEM,163,126,289
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Nancy De Boer,REP,243,91,334
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Cast Votes,,406,217,623
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Undervotes,,12,5,17
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Overvotes,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Rejected,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Unresolved,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,,,,,
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Pamela Pugh,DEM,163,125,288
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Mitchell Robinson,DEM,153,116,269
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Tamara D. Carlone,REP,217,83,300
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Linda Lee Tarver,REP,205,79,284
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Donna Gundle-Krieg,LIB,9,3,12
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Bill Hall,LIB,14,0,14
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Ethan Hobson,UST,2,3,5
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Mary Anne Hering,WC,10,5,15
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Cast Votes,,773,414,1187
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Undervotes,,63,30,93
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Overvotes,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Rejected,,0,0,0
Ottawa,"City of Holland, Ward 1, Precinct 2",State House,86,Unresolved,,0,0,0
