county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Georgetown Charter Township, Precinct 4",Straight Party,,Democratic,DEM,138,177,315
Ottawa,"Georgetown Charter Township, Precinct 4",Straight Party,,Republican,REP,509,286,795
Ottawa,"Georgetown Charter Township, Precinct 4",Straight Party,,Libertarian,LIB,5,2,7
Ottawa,"Georgetown Charter Township, Precinct 4",Straight Party,,U.S. Taxpayers,UST,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 4",Straight Party,,Working Class,WC,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 4",Straight Party,,Green,GRE,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 4",Straight Party,,Natural Law,NAL,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 4",Straight Party,,Cast Votes,,654,465,1119
Ottawa,"Georgetown Charter Township, Precinct 4",Straight Party,,Undervotes,,611,275,886
Ottawa,"Georgetown Charter Township, Precinct 4",Straight Party,,Overvotes,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 4",Straight Party,,Rejected,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 4",Straight Party,,Unresolved,,0,0,0
