county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Democratic,DEM,161,198,359
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Republican,REP,511,216,727
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Libertarian,LIB,1,5,6
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,U.S. Taxpayers,UST,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Working Class,WC,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Green,GRE,2,0,2
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Natural Law,NAL,1,0,1
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Cast Votes,,676,419,1095
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Undervotes,,495,267,762
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Overvotes,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Rejected,,0,0,0
Ottawa,"Georgetown Charter Township, Precinct 1B",Straight Party,,Unresolved,,0,0,0
