county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Jamestown Charter Township, Precinct 4",State Senate,31,Kim S. Nagy,DEM,226,146,372
Ottawa,"Jamestown Charter Township, Precinct 4",State Senate,31,Roger Victory,REP,699,234,933
Ottawa,"Jamestown Charter Township, Precinct 4",State Senate,31,Jessica L. Fox,LIB,29,2,31
Ottawa,"Jamestown Charter Township, Precinct 4",State Senate,31,Cast Votes,,954,382,1336
Ottawa,"Jamestown Charter Township, Precinct 4",State Senate,31,Undervotes,,36,8,44
Ottawa,"Jamestown Charter Township, Precinct 4",State Senate,31,Overvotes,,1,0,1
Ottawa,"Jamestown Charter Township, Precinct 4",State Senate,31,Rejected write-in votes,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 4",State Senate,31,Unresolved write-in votes,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 4",State House,85,Todd Avery,DEM,237,150,387
Ottawa,"Jamestown Charter Township, Precinct 4",State House,85,Bradley Slagh,REP,688,227,915
Ottawa,"Jamestown Charter Township, Precinct 4",State House,85,Greg Parlmer II,LIB,22,3,25
Ottawa,"Jamestown Charter Township, Precinct 4",State House,85,Cast Votes,,947,380,1327
Ottawa,"Jamestown Charter Township, Precinct 4",State House,85,Undervotes,,44,10,54
Ottawa,"Jamestown Charter Township, Precinct 4",State House,85,Overvotes,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 4",State House,85,Rejected write-in votes,,0,0,0
Ottawa,"Jamestown Charter Township, Precinct 4",State House,85,Unresolved write-in votes,,0,0,0
