county,precinct,office,district,candidate,party,election_day,absentee,total
Ottawa,"Grand Haven Charter Township, Precinct 4",Straight Party,,Democratic,DEM,125,186,311
Ottawa,"Grand Haven Charter Township, Precinct 4",Straight Party,,Republican,REP,222,146,368
Ottawa,"Grand Haven Charter Township, Precinct 4",Straight Party,,Libertarian,LIB,6,2,8
Ottawa,"Grand Haven Charter Township, Precinct 4",Straight Party,,U.S. Taxpayers,UST,1,0,1
Ottawa,"Grand Haven Charter Township, Precinct 4",Straight Party,,Working Class,WC,2,1,3
Ottawa,"Grand Haven Charter Township, Precinct 4",Straight Party,,Green,GRE,1,0,1
Ottawa,"Grand Haven Charter Township, Precinct 4",Straight Party,,Natural Law,NAL,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 4",Straight Party,,Cast Votes:,,357,335,692
Ottawa,"Grand Haven Charter Township, Precinct 4",Straight Party,,Undervotes:,,350,242,592
Ottawa,"Grand Haven Charter Township, Precinct 4",Straight Party,,Overvotes:,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 4",Straight Party,,Rejected write-in votes:,,0,0,0
Ottawa,"Grand Haven Charter Township, Precinct 4",Straight Party,,Unresolved write-in votes:,,0,0,0
